category,region,six_week_forecast_units,sku_id,historical_units,sku_mix_share,sku_forecast_units
Home,East,382.76,SKU-101007,59,0.009692787908657796,3.71
Home,North,305.47,SKU-100971,60,0.012067578439259855,3.69
Home,North,305.47,SKU-100017,60,0.012067578439259855,3.69
Home,North,305.47,SKU-104505,60,0.012067578439259855,3.69
Home,North,305.47,SKU-102687,60,0.012067578439259855,3.69
Home,West,443.64,SKU-104859,62,0.008313220702601234,3.69
Beauty,North,436.41999999999996,SKU-101767,23,0.008458992276572269,3.69
Kitchen,North,465.71,SKU-102941,67,0.007876792852104396,3.67
Kitchen,North,465.71,SKU-103751,67,0.007876792852104396,3.67
Pet,South,391.6,SKU-104420,72,0.009349435138293729,3.66
Pet,South,391.6,SKU-102948,72,0.009349435138293729,3.66
Pet,South,391.6,SKU-102120,72,0.009349435138293729,3.66
Home,East,382.76,SKU-101607,58,0.009528503367833088,3.65
Home,East,382.76,SKU-102789,58,0.009528503367833088,3.65
Home,East,382.76,SKU-102039,58,0.009528503367833088,3.65
Home,East,382.76,SKU-104373,58,0.009528503367833088,3.65
Home,East,382.76,SKU-103191,58,0.009528503367833088,3.65
Home,East,382.76,SKU-101445,58,0.009528503367833088,3.65
Home,West,443.64,SKU-102555,61,0.008179136497720568,3.63
Pet,North,449.84,SKU-104118,84,0.008069939475453935,3.63
Home,North,305.47,SKU-101949,59,0.011866452131938857,3.62
Home,North,305.47,SKU-101715,59,0.011866452131938857,3.62
Home,North,305.47,SKU-100305,59,0.011866452131938857,3.62
Kitchen,North,465.71,SKU-104219,66,0.0077592287796849286,3.61
Kitchen,West,1344.6000000000001,SKU-101740,23,0.0026725540320706484,3.59
Kitchen,West,1344.6000000000001,SKU-102910,23,0.0026725540320706484,3.59
Pet,North,449.84,SKU-101108,83,0.007973868767412816,3.59
Kitchen,West,1344.6000000000001,SKU-100588,23,0.0026725540320706484,3.59
Home,East,382.76,SKU-104991,57,0.009364218827008379,3.58
Home,East,382.76,SKU-103095,57,0.009364218827008379,3.58
Home,West,443.64,SKU-104883,60,0.008045052292839904,3.57
Home,West,443.64,SKU-102483,60,0.008045052292839904,3.57
Home,West,443.64,SKU-102285,60,0.008045052292839904,3.57
Home,West,443.64,SKU-102159,60,0.008045052292839904,3.57
Home,West,443.64,SKU-103137,60,0.008045052292839904,3.57
Home,West,443.64,SKU-101841,60,0.008045052292839904,3.57
Kitchen,North,465.71,SKU-103198,65,0.00764166470726546,3.56
Kitchen,North,465.71,SKU-104331,65,0.00764166470726546,3.56
Pet,South,391.6,SKU-100608,70,0.009089728606674457,3.56
Beauty,East,345.84,SKU-100543,39,0.010263157894736842,3.55
Pet,North,449.84,SKU-104712,82,0.007877798059371697,3.54
Beauty,North,436.41999999999996,SKU-103441,22,0.008091210003677823,3.53
Beauty,North,436.41999999999996,SKU-104071,22,0.008091210003677823,3.53
Home,East,382.76,SKU-103023,56,0.00919993428618367,3.52
Home,East,382.76,SKU-103131,56,0.00919993428618367,3.52
Home,East,382.76,SKU-103059,56,0.00919993428618367,3.52
Home,West,443.64,SKU-104325,59,0.007910968087959238,3.51
Pet,South,391.6,SKU-100190,69,0.008959875340864823,3.51
Home,West,443.64,SKU-101121,59,0.007910968087959238,3.51
Home,North,305.47,SKU-102339,57,0.011464199517296863,3.5
Kitchen,North,465.71,SKU-104926,64,0.0075241006348459915,3.5
Home,North,305.47,SKU-103275,57,0.011464199517296863,3.5
Home,North,305.47,SKU-103149,57,0.011464199517296863,3.5
Home,East,382.76,SKU-104067,55,0.009035649745358962,3.46
Home,East,382.76,SKU-101421,55,0.009035649745358962,3.46
Home,East,382.76,SKU-102915,55,0.009035649745358962,3.46
Pet,North,449.84,SKU-101114,80,0.007685656643289461,3.46
Beauty,East,345.84,SKU-104737,38,0.01,3.46
Home,West,443.64,SKU-104487,58,0.007776883883078573,3.45
Kitchen,North,465.71,SKU-102316,63,0.007406536562426522,3.45
Kitchen,North,465.71,SKU-102693,63,0.007406536562426522,3.45
Kitchen,North,465.71,SKU-102406,63,0.007406536562426522,3.45
Kitchen,North,465.71,SKU-100677,63,0.007406536562426522,3.45
Kitchen,North,465.71,SKU-100084,63,0.007406536562426522,3.45
Home,West,443.64,SKU-102897,58,0.007776883883078573,3.45
Kitchen,North,465.71,SKU-104386,63,0.007406536562426522,3.45
Home,North,305.47,SKU-103563,56,0.011263073209975865,3.44
Kitchen,West,1344.6000000000001,SKU-100480,22,0.0025563560306762724,3.44
Kitchen,West,1344.6000000000001,SKU-102225,22,0.0025563560306762724,3.44
Pet,South,391.6,SKU-104942,67,0.008700168809245552,3.41
Home,East,382.76,SKU-100311,54,0.008871365204534253,3.4
Home,East,382.76,SKU-100779,54,0.008871365204534253,3.4
Home,West,443.64,SKU-100527,57,0.007642799678197908,3.39
Home,West,443.64,SKU-104733,57,0.007642799678197908,3.39
Home,West,443.64,SKU-103653,57,0.007642799678197908,3.39
Home,North,305.47,SKU-104391,55,0.011061946902654867,3.38
Home,North,305.47,SKU-100251,55,0.011061946902654867,3.38
Home,North,305.47,SKU-103905,55,0.011061946902654867,3.38
Beauty,East,345.84,SKU-102055,37,0.009736842105263158,3.37
Beauty,East,345.84,SKU-104233,37,0.009736842105263158,3.37
Beauty,East,345.84,SKU-102793,37,0.009736842105263158,3.37
Pet,South,391.6,SKU-101364,66,0.008570315543435918,3.36
Pet,South,391.6,SKU-104582,66,0.008570315543435918,3.36
Kitchen,North,465.71,SKU-103535,61,0.007171408417587585,3.34
Kitchen,North,465.71,SKU-103179,61,0.007171408417587585,3.34
Home,West,443.64,SKU-102879,56,0.007508715473317243,3.33
Home,West,443.64,SKU-102411,56,0.007508715473317243,3.33
Pet,North,449.84,SKU-104060,77,0.007397444519166106,3.33
Home,North,305.47,SKU-102033,54,0.01086082059533387,3.32
Home,North,305.47,SKU-104595,54,0.01086082059533387,3.32
Home,North,305.47,SKU-102003,54,0.01086082059533387,3.32
Pet,South,391.6,SKU-101936,65,0.008440462277626282,3.31
Kitchen,North,465.71,SKU-102874,60,0.007053844345168116,3.29
Kitchen,North,465.71,SKU-102149,60,0.007053844345168116,3.29
Kitchen,North,465.71,SKU-103575,60,0.007053844345168116,3.29
Kitchen,North,465.71,SKU-101848,60,0.007053844345168116,3.29
Beauty,East,345.84,SKU-102757,36,0.009473684210526316,3.28
Beauty,East,345.84,SKU-102217,36,0.009473684210526316,3.28
Kitchen,West,1344.6000000000001,SKU-104651,21,0.0024401580292818963,3.28
Pet,North,449.84,SKU-101202,76,0.007301373811124988,3.28
Home,East,382.76,SKU-100275,52,0.008542796122884836,3.27
Home,East,382.76,SKU-104937,52,0.008542796122884836,3.27
Home,East,382.76,SKU-104775,52,0.008542796122884836,3.27
Home,West,443.64,SKU-100761,55,0.007374631268436578,3.27
Home,West,443.64,SKU-101211,55,0.007374631268436578,3.27
Home,West,443.64,SKU-100599,55,0.007374631268436578,3.27
Home,East,382.76,SKU-101133,52,0.008542796122884836,3.27
Home,North,305.47,SKU-100701,53,0.010659694288012871,3.26
Home,North,305.47,SKU-101085,53,0.010659694288012871,3.26
Pet,South,391.6,SKU-103200,64,0.008310609011816647,3.25
Kitchen,North,465.71,SKU-100227,59,0.006936280272748648,3.23
Pet,East,377.19,SKU-102354,89,0.008570878274268105,3.23
Kitchen,North,465.71,SKU-104309,59,0.006936280272748648,3.23
Home,East,382.76,SKU-102519,51,0.008378511582060127,3.21
Home,East,382.76,SKU-102291,51,0.008378511582060127,3.21
Home,West,443.64,SKU-100935,54,0.007240547063555913,3.21
Home,West,443.64,SKU-103257,54,0.007240547063555913,3.21
Home,East,382.76,SKU-104631,51,0.008378511582060127,3.21
Pet,South,391.6,SKU-101240,63,0.008180755746007013,3.2
Home,North,305.47,SKU-100233,52,0.010458567980691875,3.19
Beauty,East,345.84,SKU-103279,35,0.009210526315789473,3.19
Beauty,East,345.84,SKU-100687,35,0.009210526315789473,3.19
Beauty,East,345.84,SKU-103747,35,0.009210526315789473,3.19
Kitchen,North,465.71,SKU-103035,58,0.006818716200329179,3.18
Kitchen,North,465.71,SKU-104151,58,0.006818716200329179,3.18
Kitchen,North,465.71,SKU-104471,58,0.006818716200329179,3.18
Pet,East,377.19,SKU-102014,87,0.008378274268104776,3.16
Pet,North,449.84,SKU-102116,73,0.007013161687001633,3.15
Pet,South,391.6,SKU-100790,62,0.008050902480197377,3.15
Pet,North,449.84,SKU-104010,73,0.007013161687001633,3.15
Pet,North,449.84,SKU-103160,73,0.007013161687001633,3.15
Pet,South,391.6,SKU-101972,62,0.008050902480197377,3.15
Home,West,443.64,SKU-103083,53,0.007106462858675248,3.15
Home,West,443.64,SKU-104073,53,0.007106462858675248,3.15
Home,East,382.76,SKU-104199,50,0.008214227041235419,3.14
Home,East,382.76,SKU-101337,50,0.008214227041235419,3.14
Home,East,382.76,SKU-104553,50,0.008214227041235419,3.14
Home,North,305.47,SKU-100593,51,0.010257441673370877,3.13
Home,North,305.47,SKU-103365,51,0.010257441673370877,3.13
Kitchen,North,465.71,SKU-103625,57,0.006701152127909711,3.12
Kitchen,North,465.71,SKU-100961,57,0.006701152127909711,3.12
Kitchen,North,465.71,SKU-101019,57,0.006701152127909711,3.12
Pet,East,377.19,SKU-100230,86,0.008281972265023113,3.12
Pet,East,377.19,SKU-100748,86,0.008281972265023113,3.12
Kitchen,North,465.71,SKU-104799,57,0.006701152127909711,3.12
Pet,West,296.89,SKU-103322,83,0.010482445061884314,3.11
Pet,North,449.84,SKU-103470,72,0.006917090978960515,3.11
Pet,North,449.84,SKU-101216,72,0.006917090978960515,3.11
Pet,South,391.6,SKU-101040,61,0.007921049214387741,3.1
Pet,South,391.6,SKU-104334,61,0.007921049214387741,3.1
Beauty,East,345.84,SKU-104575,34,0.008947368421052631,3.09
Beauty,East,345.84,SKU-104539,34,0.008947368421052631,3.09
Home,West,443.64,SKU-103689,52,0.006972378653794583,3.09
Home,West,443.64,SKU-103833,52,0.006972378653794583,3.09
Home,West,443.64,SKU-100581,52,0.006972378653794583,3.09
Home,West,443.64,SKU-103857,52,0.006972378653794583,3.09
Beauty,East,345.84,SKU-100939,34,0.008947368421052631,3.09
Home,East,382.76,SKU-101661,49,0.008049942500410712,3.08
Home,East,382.76,SKU-104751,49,0.008049942500410712,3.08
Kitchen,North,465.71,SKU-103396,56,0.006583588055490242,3.07
Kitchen,North,465.71,SKU-102923,56,0.006583588055490242,3.07
Pet,North,449.84,SKU-103454,71,0.006821020270919397,3.07
Home,North,305.47,SKU-103929,50,0.01005631536604988,3.07
Pet,North,449.84,SKU-104912,71,0.006821020270919397,3.07
Pet,North,449.84,SKU-103254,71,0.006821020270919397,3.07
Home,North,305.47,SKU-104031,50,0.01005631536604988,3.07
Home,North,305.47,SKU-103185,50,0.01005631536604988,3.07
Pet,North,449.84,SKU-104138,71,0.006821020270919397,3.07
Kitchen,North,465.71,SKU-103913,56,0.006583588055490242,3.07
Pet,East,377.19,SKU-104894,84,0.008089368258859784,3.05
Pet,South,391.6,SKU-104694,60,0.007791195948578107,3.05
Pet,South,391.6,SKU-101078,60,0.007791195948578107,3.05
Beauty,North,436.41999999999996,SKU-102253,19,0.006987863184994484,3.05
Pet,West,296.89,SKU-101708,81,0.010229856024248548,3.04
Home,West,443.64,SKU-101067,51,0.006838294448913918,3.03
Home,West,443.64,SKU-103425,51,0.006838294448913918,3.03
Home,West,443.64,SKU-103515,51,0.006838294448913918,3.03
Home,West,443.64,SKU-101835,51,0.006838294448913918,3.03
Home,West,443.64,SKU-104001,51,0.006838294448913918,3.03
Home,West,443.64,SKU-104721,51,0.006838294448913918,3.03
Pet,North,449.84,SKU-102530,70,0.006724949562878279,3.03
Pet,North,449.84,SKU-101780,70,0.006724949562878279,3.03
Home,West,443.64,SKU-102069,51,0.006838294448913918,3.03
Home,East,382.76,SKU-104847,48,0.007885657959586003,3.02
Home,East,382.76,SKU-102561,48,0.007885657959586003,3.02
Home,East,382.76,SKU-102975,48,0.007885657959586003,3.02
Home,North,305.47,SKU-103797,49,0.009855189058728881,3.01
Kitchen,North,465.71,SKU-100547,55,0.006466023983070774,3.01
Kitchen,North,465.71,SKU-102207,55,0.006466023983070774,3.01
Kitchen,North,465.71,SKU-104115,55,0.006466023983070774,3.01
Kitchen,North,465.71,SKU-100137,55,0.006466023983070774,3.01
Beauty,South,125.72999999999999,SKU-103027,65,0.023853211009174313,3.0
Beauty,East,345.84,SKU-100183,33,0.008684210526315789,3.0
Beauty,East,345.84,SKU-101641,33,0.008684210526315789,3.0
Pet,South,391.6,SKU-103472,59,0.007661342682768472,3.0
Beauty,East,345.84,SKU-104449,33,0.008684210526315789,3.0
Beauty,South,125.72999999999999,SKU-103171,65,0.023853211009174313,3.0
Beauty,East,345.84,SKU-103765,33,0.008684210526315789,3.0
Pet,South,391.6,SKU-100136,59,0.007661342682768472,3.0
Pet,South,391.6,SKU-102872,59,0.007661342682768472,3.0
Pet,South,391.6,SKU-102138,59,0.007661342682768472,3.0
Pet,South,391.6,SKU-103002,59,0.007661342682768472,3.0
Pet,East,377.19,SKU-102122,82,0.007896764252696456,2.98
Pet,North,449.84,SKU-101346,69,0.00662887885483716,2.98
Kitchen,West,1344.6000000000001,SKU-103774,19,0.0022077620264931443,2.97
Home,West,443.64,SKU-100293,50,0.006704210244033253,2.97
Home,West,443.64,SKU-100239,50,0.006704210244033253,2.97
Home,West,443.64,SKU-104301,50,0.006704210244033253,2.97
Home,West,443.64,SKU-104229,50,0.006704210244033253,2.97
Home,East,382.76,SKU-102267,47,0.007721373418761295,2.96
Kitchen,North,465.71,SKU-103018,54,0.006348459910651305,2.96
Kitchen,North,465.71,SKU-102964,54,0.006348459910651305,2.96
Home,East,382.76,SKU-101475,47,0.007721373418761295,2.96
Kitchen,North,465.71,SKU-101249,54,0.006348459910651305,2.96
Kitchen,North,465.71,SKU-103432,54,0.006348459910651305,2.96
Home,North,305.47,SKU-100095,48,0.009654062751407884,2.95
Home,North,305.47,SKU-100089,48,0.009654062751407884,2.95
Pet,North,449.84,SKU-100028,68,0.006532808146796042,2.94
Pet,North,449.84,SKU-103398,68,0.006532808146796042,2.94
Pet,North,449.84,SKU-103542,68,0.006532808146796042,2.94
Home,West,443.64,SKU-101823,49,0.006570126039152588,2.91
Home,West,443.64,SKU-101493,49,0.006570126039152588,2.91
Home,West,443.64,SKU-101151,49,0.006570126039152588,2.91
Beauty,East,345.84,SKU-102559,32,0.008421052631578947,2.91
Pet,North,449.84,SKU-100338,67,0.0064367374387549236,2.9
Pet,North,449.84,SKU-100032,67,0.0064367374387549236,2.9
Kitchen,North,465.71,SKU-103643,53,0.0062308958382318366,2.9
Pet,North,449.84,SKU-102894,67,0.0064367374387549236,2.9
Pet,North,449.84,SKU-102044,67,0.0064367374387549236,2.9
Kitchen,North,465.71,SKU-101181,53,0.0062308958382318366,2.9
Kitchen,North,465.71,SKU-101541,53,0.0062308958382318366,2.9
Pet,South,391.6,SKU-101222,57,0.007401636151149201,2.9
Pet,North,449.84,SKU-103358,67,0.0064367374387549236,2.9
Pet,North,449.84,SKU-104658,67,0.0064367374387549236,2.9
Home,East,382.76,SKU-101367,46,0.007557088877936586,2.89
Home,East,382.76,SKU-102015,46,0.007557088877936586,2.89
Home,North,305.47,SKU-103329,47,0.009452936444086887,2.89
Home,East,382.76,SKU-102807,46,0.007557088877936586,2.89
Home,East,382.76,SKU-104379,46,0.007557088877936586,2.89
Home,East,382.76,SKU-104787,46,0.007557088877936586,2.89
Home,North,305.47,SKU-102447,47,0.009452936444086887,2.89
Kitchen,East,287.94,SKU-100587,102,0.010002942041776994,2.88
Pet,East,377.19,SKU-102464,79,0.007607858243451464,2.87
Home,West,443.64,SKU-100743,48,0.006436041834271922,2.86
Home,West,443.64,SKU-100905,48,0.006436041834271922,2.86
Toys,North,282.13,SKU-100650,99,0.01012684124386252,2.86
Home,West,443.64,SKU-100959,48,0.006436041834271922,2.86
Pet,South,391.6,SKU-100302,56,0.0072717828853395665,2.85
Kitchen,North,465.71,SKU-104943,52,0.006113331765812368,2.85
Pet,South,391.6,SKU-103466,56,0.0072717828853395665,2.85
Kitchen,North,465.71,SKU-102244,52,0.006113331765812368,2.85
Home,South,215.20000000000002,SKU-103371,74,0.013266403728935103,2.85
Kitchen,North,465.71,SKU-104759,52,0.006113331765812368,2.85
Pet,South,391.6,SKU-104460,56,0.0072717828853395665,2.85
Pet,South,391.6,SKU-101756,56,0.0072717828853395665,2.85
Kitchen,North,465.71,SKU-100497,52,0.006113331765812368,2.85
Home,North,305.47,SKU-100035,46,0.00925181013676589,2.83
Home,East,382.76,SKU-104361,45,0.007392804337111878,2.83
Home,East,382.76,SKU-101241,45,0.007392804337111878,2.83
Home,East,382.76,SKU-100833,45,0.007392804337111878,2.83
Home,East,382.76,SKU-102951,45,0.007392804337111878,2.83
Home,East,382.76,SKU-102627,45,0.007392804337111878,2.83
Home,East,382.76,SKU-102987,45,0.007392804337111878,2.83
Home,East,382.76,SKU-104427,45,0.007392804337111878,2.83
Beauty,East,345.84,SKU-104359,31,0.008157894736842105,2.82
Toys,East,310.43,SKU-101423,96,0.00906858114490837,2.82
Beauty,East,345.84,SKU-102487,31,0.008157894736842105,2.82
Home,South,215.20000000000002,SKU-100827,73,0.013087128002868412,2.82
Pet,North,449.84,SKU-101024,65,0.006244596022672687,2.81
Pet,North,449.84,SKU-103094,65,0.006244596022672687,2.81
Pet,South,391.6,SKU-101234,55,0.007141929619529931,2.8
Home,West,443.64,SKU-104913,47,0.006301957629391257,2.8
Pet,South,391.6,SKU-102422,55,0.007141929619529931,2.8
Home,West,443.64,SKU-104625,47,0.006301957629391257,2.8
Pet,South,391.6,SKU-101090,55,0.007141929619529931,2.8
Pet,East,377.19,SKU-103826,77,0.007415254237288136,2.8
Home,West,443.64,SKU-101877,47,0.006301957629391257,2.8
Home,West,443.64,SKU-103581,47,0.006301957629391257,2.8
Pet,South,391.6,SKU-104438,55,0.007141929619529931,2.8
Kitchen,North,465.71,SKU-100691,51,0.0059957676933928995,2.79
Kitchen,North,465.71,SKU-104961,51,0.0059957676933928995,2.79
Kitchen,North,465.71,SKU-103305,51,0.0059957676933928995,2.79
Pet,North,449.84,SKU-104372,64,0.006148525314631569,2.77
Pet,West,296.89,SKU-101186,74,0.009345794392523364,2.77
Pet,East,377.19,SKU-104028,76,0.007318952234206471,2.76
Home,North,305.47,SKU-100323,45,0.009050683829444892,2.76
Toys,West,260.74,SKU-100913,90,0.01060070671378092,2.76
Toys,East,310.43,SKU-101297,94,0.008879652371056111,2.76
Home,North,305.47,SKU-101439,45,0.009050683829444892,2.76
Pet,South,391.6,SKU-100176,54,0.007012076353720296,2.75
Pet,South,391.6,SKU-104492,54,0.007012076353720296,2.75
Home,West,443.64,SKU-101481,46,0.006167873424510592,2.74
Home,West,443.64,SKU-103941,46,0.006167873424510592,2.74
Home,South,215.20000000000002,SKU-102363,71,0.01272857655073503,2.74
Kitchen,North,465.71,SKU-104817,50,0.005878203620973431,2.74
Home,West,443.64,SKU-100665,46,0.006167873424510592,2.74
Beauty,East,345.84,SKU-102037,30,0.007894736842105263,2.73
Pet,North,449.84,SKU-100808,63,0.00605245460659045,2.72
Pet,North,449.84,SKU-100484,63,0.00605245460659045,2.72
Pet,North,449.84,SKU-101072,63,0.00605245460659045,2.72
Pet,East,377.19,SKU-104150,75,0.007222650231124807,2.72
Pet,North,449.84,SKU-100356,63,0.00605245460659045,2.72
Pet,East,377.19,SKU-101450,75,0.007222650231124807,2.72
Toys,North,282.13,SKU-101723,94,0.009615384615384616,2.71
Pet,South,391.6,SKU-104462,53,0.006882223087910661,2.7
Home,East,382.76,SKU-104973,43,0.007064235255462461,2.7
Home,East,382.76,SKU-100737,43,0.007064235255462461,2.7
Home,East,382.76,SKU-103587,43,0.007064235255462461,2.7
Pet,South,391.6,SKU-104156,53,0.006882223087910661,2.7
Pet,South,391.6,SKU-104048,53,0.006882223087910661,2.7
Home,North,305.47,SKU-103617,44,0.008849557522123894,2.7
Pet,East,377.19,SKU-102368,74,0.007126348228043144,2.69
Pet,East,377.19,SKU-102476,74,0.007126348228043144,2.69
Beauty,South,125.72999999999999,SKU-102811,58,0.02128440366972477,2.68
Pet,North,449.84,SKU-103364,62,0.005956383898549332,2.68
Kitchen,North,465.71,SKU-100281,49,0.0057606395485539615,2.68
Pet,North,449.84,SKU-104552,62,0.005956383898549332,2.68
Home,West,443.64,SKU-103851,45,0.006033789219629927,2.68
Kitchen,North,465.71,SKU-103846,49,0.0057606395485539615,2.68
Kitchen,North,465.71,SKU-100583,49,0.0057606395485539615,2.68
Pet,North,449.84,SKU-101274,62,0.005956383898549332,2.68
Home,West,443.64,SKU-102723,45,0.006033789219629927,2.68
Toys,South,252.32,SKU-103739,84,0.010580677667212495,2.67
Home,South,215.20000000000002,SKU-100707,69,0.01237002509860165,2.66
Kitchen,East,287.94,SKU-101847,94,0.00921839756791213,2.65
Pet,South,391.6,SKU-102498,52,0.0067523698221010255,2.64
Beauty,East,345.84,SKU-102451,29,0.007631578947368421,2.64
Beauty,East,345.84,SKU-103045,29,0.007631578947368421,2.64
Pet,North,449.84,SKU-100320,61,0.005860313190508214,2.64
Pet,North,449.84,SKU-100304,61,0.005860313190508214,2.64
