date,sku_id,region,units_ordered,price_usd,holiday_peak_flag,prime_event_flag,weekend_flag,marketing_push_flag,weather_disruption_index,weekend_flag_raw,category,unit_cost_usd,selling_price_usd,cube_ft,target_service_level,holiday_peak_flag_calendar,prime_event_flag_calendar,marketing_push_flag_calendar,weather_disruption_index_calendar,weekend_flag_calendar,revenue_usd,gross_margin_usd,month
2024-09-01,SKU-100727,West,36,184.71,0,0,1,0,-0.44,1970-01-31,Kitchen,40.39,32.87,0.64,0.972,0.0,1.0,0.0,-0.286,1.0,6649.56,5195.5199999999995,2024-09
2024-09-01,SKU-100990,West,71,77.19,0,1,1,0,-0.52,1970-02-11,Electronics,50.98,190.65,0.55,0.959,0.0,1.0,0.0,-0.286,1.0,5480.49,1860.91,2024-09
2024-09-01,SKU-101075,North,59,31.07,0,1,1,0,-0.39,1970-02-14,Toys,119.1,158.8,0.61,0.973,0.0,1.0,0.0,-0.286,1.0,1833.13,-5193.77,2024-09
2024-09-01,SKU-101342,East,50,94.71,0,1,1,0,-0.29,1970-02-25,Pet,68.29,97.95,0.38,0.978,0.0,1.0,0.0,-0.286,1.0,4735.5,1320.9999999999993,2024-09
2024-09-02,SKU-100310,West,42,198.42,0,0,0,0,-0.38,1970-01-13,Electronics,112.48,134.55,0.33,0.966,0.0,1.0,0.0,-0.006000000000000017,0.0,8333.64,3609.479999999999,2024-09
2024-09-02,SKU-101216,North,72,192.89,0,1,0,0,0.79,1970-02-20,Pet,68.29,97.95,0.38,0.978,0.0,1.0,0.0,-0.006000000000000017,0.0,13888.079999999998,8971.199999999999,2024-09
2024-09-02,SKU-101343,East,32,192.13,0,1,0,0,0.57,1970-02-25,Kitchen,38.64,161.51,0.29,0.933,0.0,1.0,0.0,-0.006000000000000017,0.0,6148.16,4911.68,2024-09
2024-09-03,SKU-100617,West,29,128.59,0,0,0,0,-0.41,1970-01-26,Home,118.88,33.69,0.21,0.975,0.0,1.0,0.0,0.16999999999999998,0.0,3729.11,281.59000000000026,2024-09
2024-09-03,SKU-100692,West,61,79.26,0,0,0,0,-1.18,1970-01-29,Electronics,96.37,130.18,0.12,0.949,0.0,1.0,0.0,0.16999999999999998,0.0,4834.860000000001,-1043.71,2024-09
2024-09-03,SKU-100743,West,48,200.19,0,0,0,0,1.2,1970-01-31,Home,118.88,33.69,0.21,0.975,0.0,1.0,0.0,0.16999999999999998,0.0,9609.119999999999,3902.88,2024-09
2024-09-03,SKU-101066,West,32,126.76,0,1,0,0,-0.34,1970-02-14,Electronics,112.48,134.55,0.33,0.966,0.0,1.0,0.0,0.16999999999999998,0.0,4056.32,456.96000000000004,2024-09
2024-09-03,SKU-101113,West,39,185.11,0,1,0,0,-0.39,1970-02-16,Electronics,54.03,86.74,0.58,0.976,0.0,1.0,0.0,0.16999999999999998,0.0,7219.290000000001,5112.120000000001,2024-09
2024-09-03,SKU-101154,East,58,184.6,0,1,0,0,1.8,1970-02-18,Toys,22.32,198.29,0.86,0.968,0.0,1.0,0.0,0.16999999999999998,0.0,10706.8,9412.24,2024-09
2024-09-03,SKU-101159,West,29,149.24,0,1,0,0,1.8,1970-02-18,Kitchen,40.39,32.87,0.64,0.972,0.0,1.0,0.0,0.16999999999999998,0.0,4327.96,3156.65,2024-09
2024-09-03,SKU-101194,East,31,100.29,0,1,0,0,0.21,1970-02-19,Electronics,82.88,157.93,0.66,0.952,0.0,1.0,0.0,0.16999999999999998,0.0,3108.9900000000002,539.7100000000004,2024-09
2024-09-04,SKU-100555,South,40,43.07,0,0,0,0,1.51,1970-01-24,Electronics,54.03,86.74,0.58,0.976,0.0,1.0,0.0,0.72,0.0,1722.8,-438.40000000000003,2024-09
2024-09-04,SKU-101277,East,66,190.57,0,1,0,0,3.32,1970-02-23,Home,85.74,189.02,1.49,0.954,0.0,1.0,0.0,0.72,0.0,12577.619999999999,6918.78,2024-09
2024-09-05,SKU-100937,East,75,44.79,0,1,0,0,0.2,1970-02-09,Toys,14.98,175.66,1.79,0.972,0.0,1.0,0.0,0.318,0.0,3359.25,2235.75,2024-09
2024-09-05,SKU-101390,South,30,102.98,0,1,0,0,0.0,1970-02-27,Electronics,112.48,134.55,0.33,0.966,0.0,1.0,0.0,0.318,0.0,3089.4,-285.0,2024-09
2024-09-05,SKU-101557,South,51,94.36,0,1,0,0,1.09,1970-03-06,Electronics,47.52,108.9,0.08,0.975,0.0,1.0,0.0,0.318,0.0,4812.36,2388.8399999999997,2024-09
2024-09-05,SKU-101595,South,50,98.25,0,1,0,0,-0.85,1970-03-08,Kitchen,38.64,161.51,0.29,0.933,0.0,1.0,0.0,0.318,0.0,4912.5,2980.5,2024-09
2024-09-06,SKU-100215,North,34,152.61,0,0,0,0,1.3,1970-01-09,Home,85.74,189.02,1.49,0.954,0.0,1.0,0.0,0.08200000000000003,0.0,5188.740000000001,2273.580000000001,2024-09
2024-09-06,SKU-100422,East,44,167.66,0,0,0,0,0.42,1970-01-18,Electronics,96.37,130.18,0.12,0.949,0.0,1.0,0.0,0.08200000000000003,0.0,7377.04,3136.7599999999998,2024-09
2024-09-06,SKU-100852,South,22,194.77,0,0,0,0,-0.44,1970-02-05,Electronics,82.88,157.93,0.66,0.952,0.0,1.0,0.0,0.08200000000000003,0.0,4284.9400000000005,2461.5800000000004,2024-09
2024-09-06,SKU-101346,North,69,76.97,0,1,0,0,0.87,1970-02-26,Pet,39.01,44.01,0.77,0.983,0.0,1.0,0.0,0.08200000000000003,0.0,5310.93,2619.2400000000002,2024-09
2024-09-07,SKU-100323,North,45,179.43,0,0,1,0,0.39,1970-01-14,Home,85.74,189.02,1.49,0.954,0.0,1.0,1.0,0.44000000000000006,1.0,8074.35,4216.05,2024-09
2024-09-07,SKU-100458,South,38,99.15,0,0,1,0,1.08,1970-01-20,Electronics,96.37,130.18,0.12,0.949,0.0,1.0,1.0,0.44000000000000006,1.0,3767.7000000000003,105.64000000000004,2024-09
2024-09-07,SKU-100547,North,55,199.29,0,0,1,0,0.47,1970-01-23,Kitchen,40.39,32.87,0.64,0.972,0.0,1.0,1.0,0.44000000000000006,1.0,10960.949999999999,8739.499999999998,2024-09
2024-09-07,SKU-100556,West,21,103.03,0,0,1,0,-1.8,1970-01-24,Pet,119.39,197.26,0.68,0.987,0.0,1.0,1.0,0.44000000000000006,1.0,2163.63,-343.56,2024-09
2024-09-07,SKU-100709,East,31,30.75,0,0,1,0,-0.41,1970-01-30,Kitchen,40.39,32.87,0.64,0.972,0.0,1.0,1.0,0.44000000000000006,1.0,953.25,-298.84000000000003,2024-09
2024-09-07,SKU-100938,West,25,130.85,0,1,1,0,-1.09,1970-02-09,Toys,22.32,198.29,0.86,0.968,0.0,1.0,1.0,0.44000000000000006,1.0,3271.25,2713.25,2024-09
2024-09-07,SKU-101167,West,51,202.71,0,1,1,0,-0.34,1970-02-18,Electronics,54.03,86.74,0.58,0.976,0.0,1.0,1.0,0.44000000000000006,1.0,10338.210000000001,7582.68,2024-09
2024-09-08,SKU-100969,West,49,185.93,0,1,1,0,-1.09,1970-02-10,Electronics,54.03,86.74,0.58,0.976,0.0,1.0,0.0,0.205,1.0,9110.57,6463.1,2024-09
2024-09-08,SKU-101517,North,40,195.65,0,1,1,0,1.54,1970-03-05,Home,118.88,33.69,0.21,0.975,0.0,1.0,0.0,0.205,1.0,7826.0,3070.8,2024-09
2024-09-09,SKU-100454,North,34,155.95,0,0,0,0,0.2,1970-01-19,Electronics,112.48,134.55,0.33,0.966,0.0,1.0,0.0,-0.622,0.0,5302.299999999999,1477.9799999999996,2024-09
2024-09-09,SKU-100634,East,54,200.32,0,0,0,0,-2.09,1970-01-27,Electronics,112.48,134.55,0.33,0.966,0.0,1.0,0.0,-0.622,0.0,10817.279999999999,4743.36,2024-09
2024-09-09,SKU-100966,West,52,32.61,0,1,0,0,-1.29,1970-02-10,Kitchen,30.06,129.52,0.22,0.931,0.0,1.0,0.0,-0.622,0.0,1695.72,132.60000000000002,2024-09
2024-09-09,SKU-101172,South,71,43.52,0,1,0,1,1.77,1970-02-18,Toys,22.32,198.29,0.86,0.968,0.0,1.0,0.0,-0.622,0.0,3089.92,1505.2000000000003,2024-09
2024-09-09,SKU-101238,West,31,177.87,0,1,0,0,0.17,1970-02-21,Pet,39.01,44.01,0.77,0.983,0.0,1.0,0.0,-0.622,0.0,5513.97,4304.660000000001,2024-09
2024-09-10,SKU-100131,West,26,132.35,0,0,0,0,0.75,1970-01-06,Home,118.88,33.69,0.21,0.975,0.0,1.0,0.0,0.312,0.0,3441.1,350.21999999999997,2024-09
2024-09-10,SKU-100685,West,42,182.85,0,0,0,0,0.31,1970-01-29,Toys,14.98,175.66,1.79,0.972,0.0,1.0,0.0,0.312,0.0,7679.7,7050.54,2024-09
2024-09-10,SKU-101225,North,57,188.9,0,1,0,0,-0.34,1970-02-21,Toys,14.98,175.66,1.79,0.972,0.0,1.0,0.0,0.312,0.0,10767.300000000001,9913.44,2024-09
2024-09-10,SKU-101482,South,30,129.1,0,1,0,0,-2.39,1970-03-03,Electronics,82.88,157.93,0.66,0.952,0.0,1.0,0.0,0.312,0.0,3873.0,1386.6,2024-09
2024-09-10,SKU-101488,West,29,157.99,0,1,0,0,0.0,1970-03-04,Kitchen,30.06,129.52,0.22,0.931,0.0,1.0,0.0,0.312,0.0,4581.71,3709.9700000000003,2024-09
2024-09-10,SKU-101515,North,28,110.7,0,1,0,0,0.57,1970-03-05,Beauty,61.85,78.7,0.76,0.931,0.0,1.0,0.0,0.312,0.0,3099.6,1367.8,2024-09
2024-09-11,SKU-100111,South,40,79.28,0,0,0,0,-3.5,1970-01-05,Beauty,61.85,78.7,0.76,0.931,0.0,1.0,1.0,0.33799999999999997,0.0,3171.2,697.2,2024-09
2024-09-11,SKU-100201,North,39,34.07,0,0,0,0,0.06,1970-01-09,Beauty,61.85,78.7,0.76,0.931,0.0,1.0,1.0,0.33799999999999997,0.0,1328.73,-1083.42,2024-09
2024-09-11,SKU-100700,South,37,33.56,0,0,0,0,0.31,1970-01-30,Pet,119.39,197.26,0.68,0.987,0.0,1.0,1.0,0.33799999999999997,0.0,1241.72,-3175.71,2024-09
2024-09-11,SKU-100952,North,55,41.84,0,0,0,0,0.35,1970-02-09,Pet,119.39,197.26,0.68,0.987,0.0,1.0,1.0,0.33799999999999997,0.0,2301.2000000000003,-4265.25,2024-09
2024-09-11,SKU-101131,West,35,151.39,0,1,0,0,2.14,1970-02-17,Electronics,54.03,86.74,0.58,0.976,0.0,1.0,1.0,0.33799999999999997,0.0,5298.65,3407.5999999999995,2024-09
2024-09-11,SKU-101532,North,81,194.53,0,1,0,0,0.0,1970-03-05,Toys,22.32,198.29,0.86,0.968,0.0,1.0,1.0,0.33799999999999997,0.0,15756.93,13949.01,2024-09
2024-09-12,SKU-100026,West,23,129.16,0,0,0,0,1.38,1970-01-02,Electronics,96.37,130.18,0.12,0.949,0.0,1.0,0.0,1.21,0.0,2970.68,754.1699999999998,2024-09
2024-09-12,SKU-100073,North,50,166.82,0,0,0,0,-0.27,1970-01-04,Toys,14.98,175.66,1.79,0.972,0.0,1.0,0.0,1.21,0.0,8341.0,7592.0,2024-09
2024-09-12,SKU-100079,West,35,186.01,0,0,0,0,-0.27,1970-01-04,Kitchen,40.39,32.87,0.64,0.972,0.0,1.0,0.0,1.21,0.0,6510.349999999999,5096.7,2024-09
2024-09-12,SKU-100264,East,57,43.57,0,0,0,0,0.51,1970-01-12,Kitchen,30.06,129.52,0.22,0.931,0.0,1.0,0.0,1.21,0.0,2483.4900000000002,770.07,2024-09
2024-09-12,SKU-100285,North,54,196.77,0,0,0,0,0.51,1970-01-12,Electronics,54.03,86.74,0.58,0.976,0.0,1.0,0.0,1.21,0.0,10625.58,7707.960000000001,2024-09
2024-09-12,SKU-100327,South,35,159.34,0,0,0,0,-2.08,1970-01-14,Beauty,61.85,78.7,0.76,0.931,0.0,1.0,0.0,1.21,0.0,5576.900000000001,3412.1500000000005,2024-09
2024-09-12,SKU-100412,West,38,33.31,0,0,0,0,1.1,1970-01-18,Pet,119.39,197.26,0.68,0.987,0.0,1.0,0.0,1.21,0.0,1265.7800000000002,-3271.04,2024-09
2024-09-12,SKU-100703,East,48,162.07,0,0,0,0,-2.09,1970-01-30,Toys,14.98,175.66,1.79,0.972,0.0,1.0,0.0,1.21,0.0,7779.36,7060.32,2024-09
2024-09-12,SKU-101452,North,38,132.84,0,1,0,0,0.79,1970-03-02,Kitchen,30.06,129.52,0.22,0.931,0.0,1.0,0.0,1.21,0.0,5047.92,3905.64,2024-09
2024-09-13,SKU-100046,East,61,74.98,0,0,0,0,-0.94,1970-01-02,Pet,68.29,97.95,0.38,0.978,0.0,1.0,0.0,1.2125,0.0,4573.780000000001,408.08999999999986,2024-09
2024-09-13,SKU-100950,South,34,154.97,0,0,0,0,0.48,1970-02-09,Pet,39.01,44.01,0.77,0.983,0.0,1.0,0.0,1.2125,0.0,5268.98,3942.6400000000003,2024-09
2024-09-13,SKU-101425,South,33,177.19,0,1,0,0,0.21,1970-03-01,Beauty,61.85,78.7,0.76,0.931,0.0,1.0,0.0,1.2125,0.0,5847.2699999999995,3806.2200000000003,2024-09
2024-09-13,SKU-101700,East,37,183.34,0,1,0,0,-0.31,1970-03-12,Electronics,96.37,130.18,0.12,0.949,0.0,1.0,0.0,1.2125,0.0,6783.58,3217.89,2024-09
2024-09-13,SKU-101759,East,44,119.92,0,1,0,0,-1.1,1970-03-15,Toys,119.1,158.8,0.61,0.973,0.0,1.0,0.0,1.2125,0.0,5276.4800000000005,36.080000000000325,2024-09
2024-09-14,SKU-100469,East,62,43.47,0,0,1,0,1.1,1970-01-20,Toys,14.98,175.66,1.79,0.972,0.0,1.0,0.0,0.061999999999999986,1.0,2695.14,1766.3799999999999,2024-09
2024-09-14,SKU-100564,East,30,103.02,0,0,1,0,0.2,1970-01-24,Electronics,82.88,157.93,0.66,0.952,0.0,1.0,0.0,0.061999999999999986,1.0,3090.6,604.2,2024-09
2024-09-14,SKU-101042,East,52,189.88,0,0,1,0,-0.44,1970-02-13,Pet,119.39,197.26,0.68,0.987,0.0,1.0,0.0,0.061999999999999986,1.0,9873.76,3665.4799999999996,2024-09
2024-09-14,SKU-101382,West,37,31.97,0,1,1,0,-0.39,1970-02-27,Pet,39.01,44.01,0.77,0.983,0.0,1.0,0.0,0.061999999999999986,1.0,1182.8899999999999,-260.47999999999996,2024-09
2024-09-14,SKU-101568,East,60,177.55,0,1,1,0,-2.39,1970-03-07,Toys,22.32,198.29,0.86,0.968,0.0,1.0,0.0,0.061999999999999986,1.0,10653.0,9313.800000000001,2024-09
2024-09-15,SKU-100594,East,21,147.29,0,0,1,0,0.2,1970-01-25,Electronics,50.98,190.65,0.55,0.959,0.0,1.0,0.0,-0.61,1.0,3093.0899999999997,2022.51,2024-09
2024-09-15,SKU-100661,South,32,159.58,0,0,1,0,1.08,1970-01-28,Toys,119.1,158.8,0.61,0.973,0.0,1.0,0.0,-0.61,1.0,5106.56,1295.3600000000006,2024-09
2024-09-15,SKU-100820,East,42,173.41,0,0,1,0,1.51,1970-02-04,Pet,68.29,97.95,0.38,0.978,0.0,1.0,0.0,-0.61,1.0,7283.22,4415.04,2024-09
2024-09-15,SKU-101278,South,59,149.17,0,1,1,0,-0.09,1970-02-23,Electronics,50.98,190.65,0.55,0.959,0.0,1.0,0.0,-0.61,1.0,8801.029999999999,5793.21,2024-09
2024-09-15,SKU-101299,West,38,31.53,0,1,1,1,1.77,1970-02-24,Beauty,61.85,78.7,0.76,0.931,0.0,1.0,0.0,-0.61,1.0,1198.14,-1152.16,2024-09
2024-09-15,SKU-101522,West,40,187.82,0,1,1,0,0.79,1970-03-05,Pet,68.29,97.95,0.38,0.978,0.0,1.0,0.0,-0.61,1.0,7512.799999999999,4781.2,2024-09
2024-09-15,SKU-101555,East,51,152.95,0,1,1,0,3.32,1970-03-06,Kitchen,40.39,32.87,0.64,0.972,0.0,1.0,0.0,-0.61,1.0,7800.45,5740.5599999999995,2024-09
2024-09-15,SKU-101734,South,61,40.7,0,1,1,0,-0.31,1970-03-14,Electronics,82.88,157.93,0.66,0.952,0.0,1.0,0.0,-0.61,1.0,2482.7000000000003,-2572.9799999999996,2024-09
2024-09-16,SKU-100135,West,40,190.5,0,0,0,0,1.38,1970-01-06,Electronics,47.52,108.9,0.08,0.975,0.0,1.0,0.0,-0.44,0.0,7620.0,5719.2,2024-09
2024-09-16,SKU-100185,North,35,33.22,0,0,0,0,-0.27,1970-01-08,Home,118.88,33.69,0.21,0.975,0.0,1.0,0.0,-0.44,0.0,1162.7,-2998.1,2024-09
2024-09-16,SKU-100286,East,50,42.76,0,0,0,0,0.75,1970-01-12,Pet,119.39,197.26,0.68,0.987,0.0,1.0,0.0,-0.44,0.0,2138.0,-3831.5,2024-09
2024-09-16,SKU-100711,South,25,123.47,0,0,0,0,1.28,1970-01-30,Electronics,47.52,108.9,0.08,0.975,0.0,1.0,0.0,-0.44,0.0,3086.75,1898.7499999999998,2024-09
2024-09-16,SKU-101275,South,25,81.1,0,1,0,0,0.4,1970-02-23,Electronics,54.03,86.74,0.58,0.976,0.0,1.0,0.0,-0.44,0.0,2027.4999999999998,676.7499999999998,2024-09
2024-09-16,SKU-101440,North,38,123.15,0,1,0,0,-0.92,1970-03-02,Electronics,50.98,190.65,0.55,0.959,0.0,1.0,0.0,-0.44,0.0,4679.7,2742.4600000000005,2024-09
2024-09-16,SKU-101542,South,69,97.76,0,1,0,0,0.79,1970-03-06,Kitchen,30.06,129.52,0.22,0.931,0.0,1.0,0.0,-0.44,0.0,6745.4400000000005,4671.3,2024-09
2024-09-16,SKU-101648,West,37,123.66,0,1,0,0,0.0,1970-03-10,Pet,68.29,97.95,0.38,0.978,0.0,1.0,0.0,-0.44,0.0,4575.42,2048.6899999999996,2024-09
2024-09-16,SKU-101722,West,66,161.71,0,1,0,0,1.54,1970-03-13,Kitchen,30.06,129.52,0.22,0.931,0.0,1.0,0.0,-0.44,0.0,10672.86,8688.9,2024-09
2024-09-16,SKU-101833,West,41,150.31,0,1,0,0,-1.1,1970-03-18,Electronics,54.03,86.74,0.58,0.976,0.0,1.0,0.0,-0.44,0.0,6162.71,3947.48,2024-09
2024-09-17,SKU-100935,West,54,176.53,0,0,0,1,-0.55,1970-02-08,Home,85.74,189.02,1.49,0.954,0.0,1.0,0.0,0.27999999999999997,0.0,9532.62,4902.660000000001,2024-09
2024-09-17,SKU-101088,North,33,85.77,0,0,0,0,0.35,1970-02-15,Electronics,96.37,130.18,0.12,0.949,0.0,1.0,0.0,0.27999999999999997,0.0,2830.41,-349.8000000000003,2024-09
2024-09-17,SKU-101094,South,47,146.13,0,0,0,0,0.35,1970-02-15,Pet,39.01,44.01,0.77,0.983,0.0,1.0,0.0,0.27999999999999997,0.0,6868.11,5034.64,2024-09
2024-09-17,SKU-101320,North,71,174.96,0,1,0,0,-0.09,1970-02-25,Electronics,82.88,157.93,0.66,0.952,0.0,1.0,0.0,0.27999999999999997,0.0,12422.16,6537.680000000001,2024-09
2024-09-17,SKU-101430,East,68,34.23,0,1,0,0,0.17,1970-03-01,Electronics,96.37,130.18,0.12,0.949,0.0,1.0,0.0,0.27999999999999997,0.0,2327.64,-4225.52,2024-09
2024-09-17,SKU-101527,East,35,120.56,0,1,0,0,0.21,1970-03-05,Electronics,54.03,86.74,0.58,0.976,0.0,1.0,0.0,0.27999999999999997,0.0,4219.6,2328.55,2024-09
2024-09-18,SKU-100253,East,53,154.82,0,0,0,0,0.28,1970-01-11,Toys,14.98,175.66,1.79,0.972,0.0,1.0,0.0,0.308,0.0,8205.46,7411.52,2024-09
2024-09-18,SKU-101049,West,32,146.76,0,0,0,0,-1.18,1970-02-13,Home,118.88,33.69,0.21,0.975,0.0,1.0,0.0,0.308,0.0,4696.32,892.1599999999999,2024-09
2024-09-18,SKU-101433,South,45,149.13,0,1,0,0,-0.34,1970-03-01,Kitchen,38.64,161.51,0.29,0.933,0.0,1.0,0.0,0.308,0.0,6710.849999999999,4972.05,2024-09
2024-09-18,SKU-101769,West,37,155.63,0,1,0,0,1.54,1970-03-15,Home,118.88,33.69,0.21,0.975,0.0,1.0,0.0,0.308,0.0,5758.3099999999995,1359.75,2024-09
2024-09-18,SKU-101813,North,54,97.07,0,1,0,0,-0.31,1970-03-17,Toys,119.1,158.8,0.61,0.973,0.0,1.0,0.0,0.308,0.0,5241.78,-1189.6200000000001,2024-09
2024-09-18,SKU-101814,East,71,72.91,0,1,0,0,-0.31,1970-03-17,Pet,39.01,44.01,0.77,0.983,0.0,1.0,0.0,0.308,0.0,5176.61,2406.9,2024-09
2024-09-19,SKU-100195,West,23,102.97,0,0,0,0,1.38,1970-01-09,Electronics,54.03,86.74,0.58,0.976,0.0,1.0,0.0,0.5183333333333333,0.0,2368.31,1125.62,2024-09
2024-09-19,SKU-100987,East,49,32.48,0,0,0,0,-0.41,1970-02-11,Electronics,54.03,86.74,0.58,0.976,0.0,1.0,0.0,0.5183333333333333,0.0,1591.5199999999998,-1055.9500000000003,2024-09
2024-09-19,SKU-101939,South,71,73.05,0,1,0,0,-0.85,1970-03-22,Toys,119.1,158.8,0.61,0.973,0.0,1.0,0.0,0.5183333333333333,0.0,5186.55,-3269.5499999999997,2024-09
2024-09-20,SKU-100008,North,44,80.2,0,0,0,0,-0.27,1970-01-01,Electronics,96.37,130.18,0.12,0.949,0.0,1.0,0.0,0.4683333333333333,0.0,3528.8,-711.48,2024-09
2024-09-20,SKU-100318,East,26,159.69,0,0,0,0,-3.5,1970-01-14,Kitchen,30.06,129.52,0.22,0.931,0.0,1.0,0.0,0.4683333333333333,0.0,4151.94,3370.38,2024-09
2024-09-20,SKU-101169,South,47,125.61,0,0,0,0,0.35,1970-02-18,Home,85.74,189.02,1.49,0.954,0.0,1.0,0.0,0.4683333333333333,0.0,5903.67,1873.8900000000003,2024-09
2024-09-20,SKU-101273,North,54,188.36,0,1,0,0,1.24,1970-02-23,Toys,119.1,158.8,0.61,0.973,0.0,1.0,0.0,0.4683333333333333,0.0,10171.44,3740.040000000001,2024-09
2024-09-20,SKU-101459,North,57,44.32,0,1,0,0,-0.52,1970-03-02,Toys,14.98,175.66,1.79,0.972,0.0,1.0,0.0,0.4683333333333333,0.0,2526.2400000000002,1672.3799999999999,2024-09
2024-09-20,SKU-101529,East,37,181.34,0,1,0,0,-0.39,1970-03-05,Home,85.74,189.02,1.49,0.954,0.0,1.0,0.0,0.4683333333333333,0.0,6709.58,3537.2000000000003,2024-09
2024-09-20,SKU-101847,East,94,77.62,0,1,0,0,0.31,1970-03-18,Kitchen,38.64,161.51,0.29,0.933,0.0,1.0,0.0,0.4683333333333333,0.0,7296.280000000001,3664.1200000000003,2024-09
2024-09-21,SKU-100337,North,25,125.57,0,0,1,0,-3.5,1970-01-15,Toys,119.1,158.8,0.61,0.973,0.0,1.0,0.0,0.22999999999999998,1.0,3139.25,161.74999999999997,2024-09
2024-09-21,SKU-100644,North,33,33.83,0,0,1,0,1.1,1970-01-27,Pet,39.01,44.01,0.77,0.983,0.0,1.0,0.0,0.22999999999999998,1.0,1116.3899999999999,-170.94,2024-09
2024-09-22,SKU-100581,West,52,147.32,0,0,1,0,1.3,1970-01-25,Home,118.88,33.69,0.21,0.975,0.0,1.0,1.0,0.18000000000000002,1.0,7660.639999999999,1478.8799999999999,2024-09
2024-09-22,SKU-100997,East,24,80.92,0,0,1,0,1.51,1970-02-11,Kitchen,40.39,32.87,0.64,0.972,0.0,1.0,1.0,0.18000000000000002,1.0,1942.08,972.72,2024-09
2024-09-22,SKU-101389,South,44,31.35,0,1,1,0,1.25,1970-02-27,Beauty,61.85,78.7,0.76,0.931,0.0,1.0,1.0,0.18000000000000002,1.0,1379.4,-1342.0,2024-09
2024-09-22,SKU-101914,North,48,31.23,0,1,1,0,-0.31,1970-03-21,Electronics,82.88,157.93,0.66,0.952,0.0,1.0,1.0,0.18000000000000002,1.0,1499.04,-2479.2,2024-09
2024-09-23,SKU-100001,South,14,137.74,0,0,0,0,-2.01,1970-01-01,Toys,14.98,175.66,1.79,0.972,0.0,1.0,1.0,0.15199999999999997,0.0,1928.3600000000001,1718.64,2024-09
2024-09-23,SKU-100450,South,13,131.26,0,0,0,0,0.75,1970-01-19,Electronics,50.98,190.65,0.55,0.959,0.0,1.0,1.0,0.15199999999999997,0.0,1706.3799999999999,1043.64,2024-09
2024-09-23,SKU-100678,South,27,33.28,0,0,0,0,1.1,1970-01-29,Kitchen,30.06,129.52,0.22,0.931,0.0,1.0,1.0,0.15199999999999997,0.0,898.5600000000001,86.94000000000007,2024-09
2024-09-23,SKU-101507,West,68,193.54,0,1,0,1,1.77,1970-03-04,Toys,119.1,158.8,0.61,0.973,0.0,1.0,1.0,0.15199999999999997,0.0,13160.72,5061.92,2024-09
2024-09-23,SKU-101640,West,49,31.38,0,1,0,0,1.8,1970-03-10,Toys,22.32,198.29,0.86,0.968,0.0,1.0,1.0,0.15199999999999997,0.0,1537.62,443.93999999999994,2024-09
2024-09-24,SKU-100038,South,30,126.36,0,0,0,0,-2.01,1970-01-02,Toys,22.32,198.29,0.86,0.968,0.0,1.0,0.0,0.36999999999999994,0.0,3790.8,3121.2,2024-09
2024-09-24,SKU-100386,East,39,32.05,0,0,0,0,0.28,1970-01-17,Electronics,96.37,130.18,0.12,0.949,0.0,1.0,0.0,0.36999999999999994,0.0,1249.9499999999998,-2508.4800000000005,2024-09
2024-09-24,SKU-100701,North,53,189.99,0,0,0,0,1.1,1970-01-30,Home,85.74,189.02,1.49,0.954,0.0,1.0,0.0,0.36999999999999994,0.0,10069.470000000001,5525.250000000001,2024-09
2024-09-24,SKU-101310,East,24,128.23,0,0,0,0,-0.44,1970-02-24,Pet,39.01,44.01,0.77,0.983,0.0,1.0,0.0,0.36999999999999994,0.0,3077.5199999999995,2141.2799999999997,2024-09
2024-09-24,SKU-101586,West,30,130.43,0,1,0,0,0.17,1970-03-08,Toys,22.32,198.29,0.86,0.968,0.0,1.0,0.0,0.36999999999999994,0.0,3912.9,3243.3,2024-09
2024-09-24,SKU-102031,West,37,106.84,0,1,0,0,-1.1,1970-03-26,Electronics,54.03,86.74,0.58,0.976,0.0,1.0,0.0,0.36999999999999994,0.0,3953.08,1953.97,2024-09
2024-09-25,SKU-100353,East,62,42.83,0,0,0,0,1.38,1970-01-15,Kitchen,38.64,161.51,0.29,0.933,0.0,1.0,0.0,-0.49500000000000005,0.0,2655.46,259.77999999999986,2024-09
2024-09-25,SKU-100392,East,22,149.97,0,0,0,0,-0.27,1970-01-17,Pet,39.01,44.01,0.77,0.983,0.0,1.0,0.0,-0.49500000000000005,0.0,3299.34,2441.1200000000003,2024-09
2024-09-25,SKU-100478,West,22,153.85,0,0,0,0,0.14,1970-01-20,Pet,68.29,97.95,0.38,0.978,0.0,1.0,0.0,-0.49500000000000005,0.0,3384.7,1882.3199999999997,2024-09
2024-09-25,SKU-100824,North,18,195.13,0,0,0,0,0.2,1970-02-04,Pet,39.01,44.01,0.77,0.983,0.0,1.0,0.0,-0.49500000000000005,0.0,3512.34,2810.16,2024-09
2024-09-25,SKU-101271,East,22,136.2,0,0,0,0,1.2,1970-02-22,Kitchen,38.64,161.51,0.29,0.933,0.0,1.0,0.0,-0.49500000000000005,0.0,2996.3999999999996,2146.3199999999997,2024-09
2024-09-25,SKU-101876,West,39,121.13,0,1,0,0,0.57,1970-03-20,Electronics,112.48,134.55,0.33,0.966,0.0,1.0,0.0,-0.49500000000000005,0.0,4724.07,337.3499999999997,2024-09
2024-09-26,SKU-100061,South,20,106.61,0,0,0,0,-0.97,1970-01-03,Kitchen,40.39,32.87,0.64,0.972,0.0,1.0,1.0,0.038333333333333386,0.0,2132.2,1324.4,2024-09
