sku_id,category,unit_cost_usd,selling_price_usd,cube_ft,target_service_level
SKU-100504,Electronics,50.98,190.65,0.55,0.959
SKU-100505,Toys,14.98,175.66,1.79,0.972
SKU-100506,Toys,22.32,198.29,0.86,0.968
SKU-100507,Beauty,61.85,78.7,0.76,0.931
SKU-100508,Electronics,112.48,134.55,0.33,0.966
SKU-100509,Home,118.88,33.69,0.21,0.975
SKU-100510,Electronics,82.88,157.93,0.66,0.952
SKU-100511,Kitchen,40.39,32.87,0.64,0.972
SKU-100512,Electronics,96.37,130.18,0.12,0.949
SKU-100513,Electronics,47.52,108.9,0.08,0.975
SKU-100514,Pet,68.29,97.95,0.38,0.978
SKU-100515,Kitchen,38.64,161.51,0.29,0.933
SKU-100516,Kitchen,30.06,129.52,0.22,0.931
SKU-100517,Toys,119.1,158.8,0.61,0.973
SKU-100518,Pet,39.01,44.01,0.77,0.983
SKU-100519,Electronics,54.03,86.74,0.58,0.976
SKU-100520,Pet,119.39,197.26,0.68,0.987
SKU-100521,Home,85.74,189.02,1.49,0.954
SKU-100522,Electronics,50.98,190.65,0.55,0.959
SKU-100523,Toys,14.98,175.66,1.79,0.972
SKU-100524,Toys,22.32,198.29,0.86,0.968
SKU-100525,Beauty,61.85,78.7,0.76,0.931
SKU-100526,Electronics,112.48,134.55,0.33,0.966
SKU-100527,Home,118.88,33.69,0.21,0.975
SKU-100528,Electronics,82.88,157.93,0.66,0.952
SKU-100529,Kitchen,40.39,32.87,0.64,0.972
SKU-100530,Electronics,96.37,130.18,0.12,0.949
SKU-100531,Electronics,47.52,108.9,0.08,0.975
SKU-100532,Pet,68.29,97.95,0.38,0.978
SKU-100533,Kitchen,38.64,161.51,0.29,0.933
SKU-100534,Kitchen,30.06,129.52,0.22,0.931
SKU-100535,Toys,119.1,158.8,0.61,0.973
SKU-100536,Pet,39.01,44.01,0.77,0.983
SKU-100537,Electronics,54.03,86.74,0.58,0.976
SKU-100538,Pet,119.39,197.26,0.68,0.987
SKU-100539,Home,85.74,189.02,1.49,0.954
SKU-100540,Electronics,50.98,190.65,0.55,0.959
SKU-100541,Toys,14.98,175.66,1.79,0.972
SKU-100542,Toys,22.32,198.29,0.86,0.968
SKU-100543,Beauty,61.85,78.7,0.76,0.931
SKU-100544,Electronics,112.48,134.55,0.33,0.966
SKU-100545,Home,118.88,33.69,0.21,0.975
SKU-100546,Electronics,82.88,157.93,0.66,0.952
SKU-100547,Kitchen,40.39,32.87,0.64,0.972
SKU-100548,Electronics,96.37,130.18,0.12,0.949
SKU-100549,Electronics,47.52,108.9,0.08,0.975
SKU-100550,Pet,68.29,97.95,0.38,0.978
SKU-100551,Kitchen,38.64,161.51,0.29,0.933
SKU-100552,Kitchen,30.06,129.52,0.22,0.931
SKU-100553,Toys,119.1,158.8,0.61,0.973
SKU-100554,Pet,39.01,44.01,0.77,0.983
SKU-100555,Electronics,54.03,86.74,0.58,0.976
SKU-100556,Pet,119.39,197.26,0.68,0.987
SKU-100557,Home,85.74,189.02,1.49,0.954
SKU-100558,Electronics,50.98,190.65,0.55,0.959
SKU-100559,Toys,14.98,175.66,1.79,0.972
SKU-100560,Toys,22.32,198.29,0.86,0.968
SKU-100561,Beauty,61.85,78.7,0.76,0.931
SKU-100562,Electronics,112.48,134.55,0.33,0.966
SKU-100563,Home,118.88,33.69,0.21,0.975
SKU-100564,Electronics,82.88,157.93,0.66,0.952
SKU-100565,Kitchen,40.39,32.87,0.64,0.972
SKU-100566,Electronics,96.37,130.18,0.12,0.949
SKU-100567,Electronics,47.52,108.9,0.08,0.975
SKU-100568,Pet,68.29,97.95,0.38,0.978
SKU-100569,Kitchen,38.64,161.51,0.29,0.933
SKU-100570,Kitchen,30.06,129.52,0.22,0.931
SKU-100571,Toys,119.1,158.8,0.61,0.973
SKU-100572,Pet,39.01,44.01,0.77,0.983
SKU-100573,Electronics,54.03,86.74,0.58,0.976
SKU-100574,Pet,119.39,197.26,0.68,0.987
SKU-100575,Home,85.74,189.02,1.49,0.954
SKU-100576,Electronics,50.98,190.65,0.55,0.959
SKU-100577,Toys,14.98,175.66,1.79,0.972
SKU-100578,Toys,22.32,198.29,0.86,0.968
SKU-100579,Beauty,61.85,78.7,0.76,0.931
SKU-100580,Electronics,112.48,134.55,0.33,0.966
SKU-100581,Home,118.88,33.69,0.21,0.975
SKU-100582,Electronics,82.88,157.93,0.66,0.952
SKU-100583,Kitchen,40.39,32.87,0.64,0.972
SKU-100584,Electronics,96.37,130.18,0.12,0.949
SKU-100585,Electronics,47.52,108.9,0.08,0.975
SKU-100586,Pet,68.29,97.95,0.38,0.978
SKU-100587,Kitchen,38.64,161.51,0.29,0.933
SKU-100588,Kitchen,30.06,129.52,0.22,0.931
SKU-100589,Toys,119.1,158.8,0.61,0.973
SKU-100590,Pet,39.01,44.01,0.77,0.983
SKU-100591,Electronics,54.03,86.74,0.58,0.976
SKU-100592,Pet,119.39,197.26,0.68,0.987
SKU-100593,Home,85.74,189.02,1.49,0.954
SKU-100594,Electronics,50.98,190.65,0.55,0.959
SKU-100595,Toys,14.98,175.66,1.79,0.972
SKU-100596,Toys,22.32,198.29,0.86,0.968
SKU-100597,Beauty,61.85,78.7,0.76,0.931
SKU-100598,Electronics,112.48,134.55,0.33,0.966
SKU-100599,Home,118.88,33.69,0.21,0.975
SKU-100600,Electronics,82.88,157.93,0.66,0.952
SKU-100601,Kitchen,40.39,32.87,0.64,0.972
SKU-100602,Electronics,96.37,130.18,0.12,0.949
SKU-100603,Electronics,47.52,108.9,0.08,0.975
SKU-100604,Pet,68.29,97.95,0.38,0.978
SKU-100605,Kitchen,38.64,161.51,0.29,0.933
SKU-100606,Kitchen,30.06,129.52,0.22,0.931
SKU-100607,Toys,119.1,158.8,0.61,0.973
SKU-100608,Pet,39.01,44.01,0.77,0.983
SKU-100609,Electronics,54.03,86.74,0.58,0.976
SKU-100610,Pet,119.39,197.26,0.68,0.987
SKU-100611,Home,85.74,189.02,1.49,0.954
SKU-100612,Electronics,50.98,190.65,0.55,0.959
SKU-100613,Toys,14.98,175.66,1.79,0.972
SKU-100614,Toys,22.32,198.29,0.86,0.968
SKU-100615,Beauty,61.85,78.7,0.76,0.931
SKU-100616,Electronics,112.48,134.55,0.33,0.966
SKU-100617,Home,118.88,33.69,0.21,0.975
SKU-100618,Electronics,82.88,157.93,0.66,0.952
SKU-100619,Kitchen,40.39,32.87,0.64,0.972
SKU-100620,Electronics,96.37,130.18,0.12,0.949
SKU-100621,Electronics,47.52,108.9,0.08,0.975
SKU-100622,Pet,68.29,97.95,0.38,0.978
SKU-100623,Kitchen,38.64,161.51,0.29,0.933
SKU-100624,Kitchen,30.06,129.52,0.22,0.931
SKU-100625,Toys,119.1,158.8,0.61,0.973
SKU-100626,Pet,39.01,44.01,0.77,0.983
SKU-100627,Electronics,54.03,86.74,0.58,0.976
SKU-100628,Pet,119.39,197.26,0.68,0.987
SKU-100629,Home,85.74,189.02,1.49,0.954
SKU-100630,Electronics,50.98,190.65,0.55,0.959
SKU-100631,Toys,14.98,175.66,1.79,0.972
SKU-100632,Toys,22.32,198.29,0.86,0.968
SKU-100633,Beauty,61.85,78.7,0.76,0.931
SKU-100634,Electronics,112.48,134.55,0.33,0.966
SKU-100635,Home,118.88,33.69,0.21,0.975
SKU-100636,Electronics,82.88,157.93,0.66,0.952
SKU-100637,Kitchen,40.39,32.87,0.64,0.972
SKU-100638,Electronics,96.37,130.18,0.12,0.949
SKU-100639,Electronics,47.52,108.9,0.08,0.975
SKU-100640,Pet,68.29,97.95,0.38,0.978
SKU-100641,Kitchen,38.64,161.51,0.29,0.933
SKU-100642,Kitchen,30.06,129.52,0.22,0.931
SKU-100643,Toys,119.1,158.8,0.61,0.973
SKU-100644,Pet,39.01,44.01,0.77,0.983
SKU-100645,Electronics,54.03,86.74,0.58,0.976
SKU-100646,Pet,119.39,197.26,0.68,0.987
SKU-100647,Home,85.74,189.02,1.49,0.954
SKU-100648,Electronics,50.98,190.65,0.55,0.959
SKU-100649,Toys,14.98,175.66,1.79,0.972
SKU-100650,Toys,22.32,198.29,0.86,0.968
SKU-100651,Beauty,61.85,78.7,0.76,0.931
SKU-100652,Electronics,112.48,134.55,0.33,0.966
SKU-100653,Home,118.88,33.69,0.21,0.975
SKU-100654,Electronics,82.88,157.93,0.66,0.952
SKU-100655,Kitchen,40.39,32.87,0.64,0.972
SKU-100656,Electronics,96.37,130.18,0.12,0.949
SKU-100657,Electronics,47.52,108.9,0.08,0.975
SKU-100658,Pet,68.29,97.95,0.38,0.978
SKU-100659,Kitchen,38.64,161.51,0.29,0.933
SKU-100660,Kitchen,30.06,129.52,0.22,0.931
SKU-100661,Toys,119.1,158.8,0.61,0.973
SKU-100662,Pet,39.01,44.01,0.77,0.983
SKU-100663,Electronics,54.03,86.74,0.58,0.976
SKU-100664,Pet,119.39,197.26,0.68,0.987
SKU-100665,Home,85.74,189.02,1.49,0.954
SKU-100666,Electronics,50.98,190.65,0.55,0.959
SKU-100667,Toys,14.98,175.66,1.79,0.972
SKU-100668,Toys,22.32,198.29,0.86,0.968
SKU-100669,Beauty,61.85,78.7,0.76,0.931
SKU-100670,Electronics,112.48,134.55,0.33,0.966
SKU-100671,Home,118.88,33.69,0.21,0.975
SKU-100672,Electronics,82.88,157.93,0.66,0.952
SKU-100673,Kitchen,40.39,32.87,0.64,0.972
SKU-100674,Electronics,96.37,130.18,0.12,0.949
SKU-100675,Electronics,47.52,108.9,0.08,0.975
SKU-100676,Pet,68.29,97.95,0.38,0.978
SKU-100677,Kitchen,38.64,161.51,0.29,0.933
SKU-100678,Kitchen,30.06,129.52,0.22,0.931
SKU-100679,Toys,119.1,158.8,0.61,0.973
SKU-100680,Pet,39.01,44.01,0.77,0.983
SKU-100681,Electronics,54.03,86.74,0.58,0.976
SKU-100682,Pet,119.39,197.26,0.68,0.987
SKU-100683,Home,85.74,189.02,1.49,0.954
SKU-100684,Electronics,50.98,190.65,0.55,0.959
SKU-100685,Toys,14.98,175.66,1.79,0.972
SKU-100686,Toys,22.32,198.29,0.86,0.968
SKU-100687,Beauty,61.85,78.7,0.76,0.931
SKU-100688,Electronics,112.48,134.55,0.33,0.966
SKU-100689,Home,118.88,33.69,0.21,0.975
SKU-100690,Electronics,82.88,157.93,0.66,0.952
SKU-100691,Kitchen,40.39,32.87,0.64,0.972
SKU-100692,Electronics,96.37,130.18,0.12,0.949
SKU-100693,Electronics,47.52,108.9,0.08,0.975
SKU-100694,Pet,68.29,97.95,0.38,0.978
SKU-100695,Kitchen,38.64,161.51,0.29,0.933
SKU-100696,Kitchen,30.06,129.52,0.22,0.931
SKU-100697,Toys,119.1,158.8,0.61,0.973
SKU-100698,Pet,39.01,44.01,0.77,0.983
SKU-100699,Electronics,54.03,86.74,0.58,0.976
SKU-100700,Pet,119.39,197.26,0.68,0.987
SKU-100701,Home,85.74,189.02,1.49,0.954
SKU-100702,Electronics,50.98,190.65,0.55,0.959
SKU-100703,Toys,14.98,175.66,1.79,0.972
SKU-100704,Toys,22.32,198.29,0.86,0.968
SKU-100705,Beauty,61.85,78.7,0.76,0.931
SKU-100706,Electronics,112.48,134.55,0.33,0.966
SKU-100707,Home,118.88,33.69,0.21,0.975
SKU-100708,Electronics,82.88,157.93,0.66,0.952
SKU-100709,Kitchen,40.39,32.87,0.64,0.972
SKU-100710,Electronics,96.37,130.18,0.12,0.949
SKU-100711,Electronics,47.52,108.9,0.08,0.975
SKU-100712,Pet,68.29,97.95,0.38,0.978
SKU-100713,Kitchen,38.64,161.51,0.29,0.933
SKU-100714,Kitchen,30.06,129.52,0.22,0.931
SKU-100715,Toys,119.1,158.8,0.61,0.973
SKU-100716,Pet,39.01,44.01,0.77,0.983
SKU-100717,Electronics,54.03,86.74,0.58,0.976
SKU-100718,Pet,119.39,197.26,0.68,0.987
SKU-100719,Home,85.74,189.02,1.49,0.954
SKU-100720,Electronics,50.98,190.65,0.55,0.959
SKU-100721,Toys,14.98,175.66,1.79,0.972
SKU-100722,Toys,22.32,198.29,0.86,0.968
SKU-100723,Beauty,61.85,78.7,0.76,0.931
SKU-100724,Electronics,112.48,134.55,0.33,0.966
SKU-100725,Home,118.88,33.69,0.21,0.975
SKU-100726,Electronics,82.88,157.93,0.66,0.952
SKU-100727,Kitchen,40.39,32.87,0.64,0.972
SKU-100728,Electronics,96.37,130.18,0.12,0.949
SKU-100729,Electronics,47.52,108.9,0.08,0.975
SKU-100730,Pet,68.29,97.95,0.38,0.978
SKU-100731,Kitchen,38.64,161.51,0.29,0.933
SKU-100732,Kitchen,30.06,129.52,0.22,0.931
SKU-100733,Toys,119.1,158.8,0.61,0.973
SKU-100734,Pet,39.01,44.01,0.77,0.983
SKU-100735,Electronics,54.03,86.74,0.58,0.976
SKU-100736,Pet,119.39,197.26,0.68,0.987
SKU-100737,Home,85.74,189.02,1.49,0.954
SKU-100738,Electronics,50.98,190.65,0.55,0.959
SKU-100739,Toys,14.98,175.66,1.79,0.972
SKU-100740,Toys,22.32,198.29,0.86,0.968
SKU-100741,Beauty,61.85,78.7,0.76,0.931
SKU-100742,Electronics,112.48,134.55,0.33,0.966
SKU-100743,Home,118.88,33.69,0.21,0.975
SKU-100744,Electronics,82.88,157.93,0.66,0.952
SKU-100745,Kitchen,40.39,32.87,0.64,0.972
SKU-100746,Electronics,96.37,130.18,0.12,0.949
SKU-100747,Electronics,47.52,108.9,0.08,0.975
SKU-100748,Pet,68.29,97.95,0.38,0.978
SKU-100749,Kitchen,38.64,161.51,0.29,0.933
SKU-100750,Kitchen,30.06,129.52,0.22,0.931
SKU-100751,Toys,119.1,158.8,0.61,0.973
SKU-100752,Pet,39.01,44.01,0.77,0.983
SKU-100753,Electronics,54.03,86.74,0.58,0.976
SKU-100754,Pet,119.39,197.26,0.68,0.987
SKU-100755,Home,85.74,189.02,1.49,0.954
SKU-100756,Electronics,50.98,190.65,0.55,0.959
SKU-100757,Toys,14.98,175.66,1.79,0.972
SKU-100758,Toys,22.32,198.29,0.86,0.968
SKU-100759,Beauty,61.85,78.7,0.76,0.931
SKU-100760,Electronics,112.48,134.55,0.33,0.966
SKU-100761,Home,118.88,33.69,0.21,0.975
SKU-100762,Electronics,82.88,157.93,0.66,0.952
SKU-100763,Kitchen,40.39,32.87,0.64,0.972
SKU-100764,Electronics,96.37,130.18,0.12,0.949
SKU-100765,Electronics,47.52,108.9,0.08,0.975
SKU-100766,Pet,68.29,97.95,0.38,0.978
SKU-100767,Kitchen,38.64,161.51,0.29,0.933
SKU-100768,Kitchen,30.06,129.52,0.22,0.931
SKU-100769,Toys,119.1,158.8,0.61,0.973
SKU-100770,Pet,39.01,44.01,0.77,0.983
SKU-100771,Electronics,54.03,86.74,0.58,0.976
SKU-100772,Pet,119.39,197.26,0.68,0.987
SKU-100773,Home,85.74,189.02,1.49,0.954
SKU-100774,Electronics,50.98,190.65,0.55,0.959
SKU-100775,Toys,14.98,175.66,1.79,0.972
SKU-100776,Toys,22.32,198.29,0.86,0.968
SKU-100777,Beauty,61.85,78.7,0.76,0.931
SKU-100778,Electronics,112.48,134.55,0.33,0.966
SKU-100779,Home,118.88,33.69,0.21,0.975
SKU-100780,Electronics,82.88,157.93,0.66,0.952
SKU-100781,Kitchen,40.39,32.87,0.64,0.972
SKU-100782,Electronics,96.37,130.18,0.12,0.949
SKU-100783,Electronics,47.52,108.9,0.08,0.975
SKU-100784,Pet,68.29,97.95,0.38,0.978
SKU-100785,Kitchen,38.64,161.51,0.29,0.933
SKU-100786,Kitchen,30.06,129.52,0.22,0.931
SKU-100787,Toys,119.1,158.8,0.61,0.973
SKU-100788,Pet,39.01,44.01,0.77,0.983
SKU-100789,Electronics,54.03,86.74,0.58,0.976
SKU-100790,Pet,119.39,197.26,0.68,0.987
SKU-100791,Home,85.74,189.02,1.49,0.954
SKU-100792,Electronics,50.98,190.65,0.55,0.959
SKU-100793,Toys,14.98,175.66,1.79,0.972
SKU-100794,Toys,22.32,198.29,0.86,0.968
SKU-100795,Beauty,61.85,78.7,0.76,0.931
SKU-100796,Electronics,112.48,134.55,0.33,0.966
SKU-100797,Home,118.88,33.69,0.21,0.975
SKU-100798,Electronics,82.88,157.93,0.66,0.952
SKU-100799,Kitchen,40.39,32.87,0.64,0.972
SKU-100800,Electronics,96.37,130.18,0.12,0.949
SKU-100801,Electronics,47.52,108.9,0.08,0.975
SKU-100802,Pet,68.29,97.95,0.38,0.978
SKU-100803,Kitchen,38.64,161.51,0.29,0.933
SKU-100804,Kitchen,30.06,129.52,0.22,0.931
SKU-100805,Toys,119.1,158.8,0.61,0.973
SKU-100806,Pet,39.01,44.01,0.77,0.983
SKU-100807,Electronics,54.03,86.74,0.58,0.976
SKU-100808,Pet,119.39,197.26,0.68,0.987
SKU-100809,Home,85.74,189.02,1.49,0.954
SKU-100810,Electronics,50.98,190.65,0.55,0.959
SKU-100811,Toys,14.98,175.66,1.79,0.972
SKU-100812,Toys,22.32,198.29,0.86,0.968
SKU-100813,Beauty,61.85,78.7,0.76,0.931
SKU-100814,Electronics,112.48,134.55,0.33,0.966
SKU-100815,Home,118.88,33.69,0.21,0.975
SKU-100816,Electronics,82.88,157.93,0.66,0.952
SKU-100817,Kitchen,40.39,32.87,0.64,0.972
SKU-100818,Electronics,96.37,130.18,0.12,0.949
SKU-100819,Electronics,47.52,108.9,0.08,0.975
SKU-100820,Pet,68.29,97.95,0.38,0.978
SKU-100821,Kitchen,38.64,161.51,0.29,0.933
SKU-100822,Kitchen,30.06,129.52,0.22,0.931
SKU-100823,Toys,119.1,158.8,0.61,0.973
SKU-100824,Pet,39.01,44.01,0.77,0.983
SKU-100825,Electronics,54.03,86.74,0.58,0.976
SKU-100826,Pet,119.39,197.26,0.68,0.987
SKU-100827,Home,85.74,189.02,1.49,0.954
SKU-100828,Electronics,50.98,190.65,0.55,0.959
SKU-100829,Toys,14.98,175.66,1.79,0.972
SKU-100830,Toys,22.32,198.29,0.86,0.968
SKU-100831,Beauty,61.85,78.7,0.76,0.931
SKU-100832,Electronics,112.48,134.55,0.33,0.966
SKU-100833,Home,118.88,33.69,0.21,0.975
SKU-100834,Electronics,82.88,157.93,0.66,0.952
SKU-100835,Kitchen,40.39,32.87,0.64,0.972
SKU-100836,Electronics,96.37,130.18,0.12,0.949
SKU-100837,Electronics,47.52,108.9,0.08,0.975
SKU-100838,Pet,68.29,97.95,0.38,0.978
SKU-100839,Kitchen,38.64,161.51,0.29,0.933
SKU-100840,Kitchen,30.06,129.52,0.22,0.931
SKU-100841,Toys,119.1,158.8,0.61,0.973
SKU-100842,Pet,39.01,44.01,0.77,0.983
SKU-100843,Electronics,54.03,86.74,0.58,0.976
SKU-100844,Pet,119.39,197.26,0.68,0.987
SKU-100845,Home,85.74,189.02,1.49,0.954
SKU-100846,Electronics,50.98,190.65,0.55,0.959
SKU-100847,Toys,14.98,175.66,1.79,0.972
SKU-100848,Toys,22.32,198.29,0.86,0.968
SKU-100849,Beauty,61.85,78.7,0.76,0.931
SKU-100850,Electronics,112.48,134.55,0.33,0.966
SKU-100851,Home,118.88,33.69,0.21,0.975
SKU-100852,Electronics,82.88,157.93,0.66,0.952
SKU-100853,Kitchen,40.39,32.87,0.64,0.972
SKU-100854,Electronics,96.37,130.18,0.12,0.949
SKU-100855,Electronics,47.52,108.9,0.08,0.975
SKU-100856,Pet,68.29,97.95,0.38,0.978
SKU-100857,Kitchen,38.64,161.51,0.29,0.933
SKU-100858,Kitchen,30.06,129.52,0.22,0.931
SKU-100859,Toys,119.1,158.8,0.61,0.973
SKU-100860,Pet,39.01,44.01,0.77,0.983
SKU-100861,Electronics,54.03,86.74,0.58,0.976
SKU-100862,Pet,119.39,197.26,0.68,0.987
SKU-100863,Home,85.74,189.02,1.49,0.954
SKU-100864,Electronics,50.98,190.65,0.55,0.959
SKU-100865,Toys,14.98,175.66,1.79,0.972
SKU-100866,Toys,22.32,198.29,0.86,0.968
SKU-100867,Beauty,61.85,78.7,0.76,0.931
SKU-100868,Electronics,112.48,134.55,0.33,0.966
SKU-100869,Home,118.88,33.69,0.21,0.975
SKU-100870,Electronics,82.88,157.93,0.66,0.952
SKU-100871,Kitchen,40.39,32.87,0.64,0.972
SKU-100872,Electronics,96.37,130.18,0.12,0.949
SKU-100873,Electronics,47.52,108.9,0.08,0.975
SKU-100874,Pet,68.29,97.95,0.38,0.978
SKU-100875,Kitchen,38.64,161.51,0.29,0.933
SKU-100876,Kitchen,30.06,129.52,0.22,0.931
SKU-100877,Toys,119.1,158.8,0.61,0.973
SKU-100878,Pet,39.01,44.01,0.77,0.983
SKU-100879,Electronics,54.03,86.74,0.58,0.976
SKU-100880,Pet,119.39,197.26,0.68,0.987
SKU-100881,Home,85.74,189.02,1.49,0.954
SKU-100882,Electronics,50.98,190.65,0.55,0.959
SKU-100883,Toys,14.98,175.66,1.79,0.972
SKU-100884,Toys,22.32,198.29,0.86,0.968
SKU-100885,Beauty,61.85,78.7,0.76,0.931
SKU-100886,Electronics,112.48,134.55,0.33,0.966
SKU-100887,Home,118.88,33.69,0.21,0.975
SKU-100888,Electronics,82.88,157.93,0.66,0.952
SKU-100889,Kitchen,40.39,32.87,0.64,0.972
SKU-100890,Electronics,96.37,130.18,0.12,0.949
SKU-100891,Electronics,47.52,108.9,0.08,0.975
SKU-100892,Pet,68.29,97.95,0.38,0.978
SKU-100893,Kitchen,38.64,161.51,0.29,0.933
SKU-100894,Kitchen,30.06,129.52,0.22,0.931
SKU-100895,Toys,119.1,158.8,0.61,0.973
SKU-100896,Pet,39.01,44.01,0.77,0.983
SKU-100897,Electronics,54.03,86.74,0.58,0.976
SKU-100898,Pet,119.39,197.26,0.68,0.987
SKU-100899,Home,85.74,189.02,1.49,0.954
SKU-100900,Electronics,50.98,190.65,0.55,0.959
SKU-100901,Toys,14.98,175.66,1.79,0.972
SKU-100902,Toys,22.32,198.29,0.86,0.968
SKU-100903,Beauty,61.85,78.7,0.76,0.931
SKU-100904,Electronics,112.48,134.55,0.33,0.966
SKU-100905,Home,118.88,33.69,0.21,0.975
SKU-100906,Electronics,82.88,157.93,0.66,0.952
SKU-100907,Kitchen,40.39,32.87,0.64,0.972
SKU-100908,Electronics,96.37,130.18,0.12,0.949
SKU-100909,Electronics,47.52,108.9,0.08,0.975
SKU-100910,Pet,68.29,97.95,0.38,0.978
SKU-100911,Kitchen,38.64,161.51,0.29,0.933
SKU-100912,Kitchen,30.06,129.52,0.22,0.931
SKU-100913,Toys,119.1,158.8,0.61,0.973
SKU-100914,Pet,39.01,44.01,0.77,0.983
SKU-100915,Electronics,54.03,86.74,0.58,0.976
SKU-100916,Pet,119.39,197.26,0.68,0.987
SKU-100917,Home,85.74,189.02,1.49,0.954
SKU-100918,Electronics,50.98,190.65,0.55,0.959
SKU-100919,Toys,14.98,175.66,1.79,0.972
SKU-100920,Toys,22.32,198.29,0.86,0.968
SKU-100921,Beauty,61.85,78.7,0.76,0.931
SKU-100922,Electronics,112.48,134.55,0.33,0.966
SKU-100923,Home,118.88,33.69,0.21,0.975
SKU-100924,Electronics,82.88,157.93,0.66,0.952
SKU-100925,Kitchen,40.39,32.87,0.64,0.972
SKU-100926,Electronics,96.37,130.18,0.12,0.949
SKU-100927,Electronics,47.52,108.9,0.08,0.975
SKU-100928,Pet,68.29,97.95,0.38,0.978
SKU-100929,Kitchen,38.64,161.51,0.29,0.933
SKU-100930,Kitchen,30.06,129.52,0.22,0.931
SKU-100931,Toys,119.1,158.8,0.61,0.973
SKU-100932,Pet,39.01,44.01,0.77,0.983
SKU-100933,Electronics,54.03,86.74,0.58,0.976
SKU-100934,Pet,119.39,197.26,0.68,0.987
SKU-100935,Home,85.74,189.02,1.49,0.954
SKU-100936,Electronics,50.98,190.65,0.55,0.959
SKU-100937,Toys,14.98,175.66,1.79,0.972
SKU-100938,Toys,22.32,198.29,0.86,0.968
SKU-100939,Beauty,61.85,78.7,0.76,0.931
SKU-100940,Electronics,112.48,134.55,0.33,0.966
SKU-100941,Home,118.88,33.69,0.21,0.975
SKU-100942,Electronics,82.88,157.93,0.66,0.952
SKU-100943,Kitchen,40.39,32.87,0.64,0.972
SKU-100944,Electronics,96.37,130.18,0.12,0.949
SKU-100945,Electronics,47.52,108.9,0.08,0.975
SKU-100946,Pet,68.29,97.95,0.38,0.978
SKU-100947,Kitchen,38.64,161.51,0.29,0.933
SKU-100948,Kitchen,30.06,129.52,0.22,0.931
SKU-100949,Toys,119.1,158.8,0.61,0.973
SKU-100950,Pet,39.01,44.01,0.77,0.983
SKU-100951,Electronics,54.03,86.74,0.58,0.976
SKU-100952,Pet,119.39,197.26,0.68,0.987
SKU-100953,Home,85.74,189.02,1.49,0.954
SKU-100954,Electronics,50.98,190.65,0.55,0.959
SKU-100955,Toys,14.98,175.66,1.79,0.972
SKU-100956,Toys,22.32,198.29,0.86,0.968
SKU-100957,Beauty,61.85,78.7,0.76,0.931
SKU-100958,Electronics,112.48,134.55,0.33,0.966
SKU-100959,Home,118.88,33.69,0.21,0.975
SKU-100960,Electronics,82.88,157.93,0.66,0.952
SKU-100961,Kitchen,40.39,32.87,0.64,0.972
SKU-100962,Electronics,96.37,130.18,0.12,0.949
SKU-100963,Electronics,47.52,108.9,0.08,0.975
SKU-100964,Pet,68.29,97.95,0.38,0.978
SKU-100965,Kitchen,38.64,161.51,0.29,0.933
SKU-100966,Kitchen,30.06,129.52,0.22,0.931
SKU-100967,Toys,119.1,158.8,0.61,0.973
SKU-100968,Pet,39.01,44.01,0.77,0.983
SKU-100969,Electronics,54.03,86.74,0.58,0.976
SKU-100970,Pet,119.39,197.26,0.68,0.987
SKU-100971,Home,85.74,189.02,1.49,0.954
SKU-100972,Electronics,50.98,190.65,0.55,0.959
SKU-100973,Toys,14.98,175.66,1.79,0.972
SKU-100974,Toys,22.32,198.29,0.86,0.968
SKU-100975,Beauty,61.85,78.7,0.76,0.931
SKU-100976,Electronics,112.48,134.55,0.33,0.966
SKU-100977,Home,118.88,33.69,0.21,0.975
SKU-100978,Electronics,82.88,157.93,0.66,0.952
SKU-100979,Kitchen,40.39,32.87,0.64,0.972
SKU-100980,Electronics,96.37,130.18,0.12,0.949
SKU-100981,Electronics,47.52,108.9,0.08,0.975
SKU-100982,Pet,68.29,97.95,0.38,0.978
SKU-100983,Kitchen,38.64,161.51,0.29,0.933
SKU-100984,Kitchen,30.06,129.52,0.22,0.931
SKU-100985,Toys,119.1,158.8,0.61,0.973
SKU-100986,Pet,39.01,44.01,0.77,0.983
SKU-100987,Electronics,54.03,86.74,0.58,0.976
SKU-100988,Pet,119.39,197.26,0.68,0.987
SKU-100989,Home,85.74,189.02,1.49,0.954
SKU-100990,Electronics,50.98,190.65,0.55,0.959
SKU-100991,Toys,14.98,175.66,1.79,0.972
SKU-100992,Toys,22.32,198.29,0.86,0.968
SKU-100993,Beauty,61.85,78.7,0.76,0.931
SKU-100994,Electronics,112.48,134.55,0.33,0.966
SKU-100995,Home,118.88,33.69,0.21,0.975
SKU-100996,Electronics,82.88,157.93,0.66,0.952
SKU-100997,Kitchen,40.39,32.87,0.64,0.972
SKU-100998,Electronics,96.37,130.18,0.12,0.949
SKU-100999,Electronics,47.52,108.9,0.08,0.975
SKU-101000,Pet,68.29,97.95,0.38,0.978
SKU-101001,Kitchen,38.64,161.51,0.29,0.933
SKU-101002,Kitchen,30.06,129.52,0.22,0.931
SKU-101003,Toys,119.1,158.8,0.61,0.973
SKU-101004,Pet,39.01,44.01,0.77,0.983
SKU-101005,Electronics,54.03,86.74,0.58,0.976
SKU-101006,Pet,119.39,197.26,0.68,0.987
SKU-101007,Home,85.74,189.02,1.49,0.954
SKU-101008,Electronics,50.98,190.65,0.55,0.959
