week,sku_id,region,units_ordered,week_raw
2024-09-09,SKU-100558,South,291,2024-09-11
2024-09-09,SKU-100559,West,281,2024-09-11
2024-09-09,SKU-100560,East,358,2024-09-11
2024-09-09,SKU-100561,North,315,2024-09-11
2024-09-09,SKU-100562,South,300,2024-09-11
2024-09-09,SKU-100563,West,345,2024-09-11
2024-09-09,SKU-100564,East,203,2024-09-11
2024-09-09,SKU-100565,North,198,2024-09-11
2024-09-09,SKU-100566,South,146,2024-09-11
2024-09-09,SKU-100567,West,163,2024-09-11
2024-09-09,SKU-100568,East,300,2024-09-11
2024-09-09,SKU-100569,North,355,2024-09-11
2024-09-09,SKU-100570,South,288,2024-09-11
2024-09-09,SKU-100571,West,289,2024-09-11
2024-09-09,SKU-100572,East,307,2024-09-11
2024-09-09,SKU-100573,North,288,2024-09-11
2024-09-09,SKU-100574,South,240,2024-09-11
2024-09-09,SKU-100575,West,264,2024-09-11
2024-09-16,SKU-100576,East,204,2024-09-19
2024-09-16,SKU-100577,North,175,2024-09-19
2024-09-16,SKU-100578,South,163,2024-09-19
2024-09-16,SKU-100579,West,173,2024-09-19
2024-09-16,SKU-100580,East,351,2024-09-19
2024-09-16,SKU-100581,North,314,2024-09-19
2024-09-16,SKU-100582,South,285,2024-09-19
2024-09-16,SKU-100583,West,308,2024-09-19
2024-09-16,SKU-100584,East,333,2024-09-19
2024-09-16,SKU-100585,North,306,2024-09-19
2024-09-16,SKU-100586,South,317,2024-09-19
2024-09-16,SKU-100587,West,300,2024-09-19
2024-09-16,SKU-100588,East,402,2024-09-19
2024-09-16,SKU-100589,North,375,2024-09-19
2024-09-16,SKU-100590,South,280,2024-09-19
2024-09-16,SKU-100591,West,374,2024-09-19
2024-09-16,SKU-100592,East,187,2024-09-19
2024-09-16,SKU-100593,North,171,2024-09-19
2024-09-16,SKU-100594,South,149,2024-09-19
2024-09-16,SKU-100595,West,159,2024-09-19
2024-09-16,SKU-100596,East,292,2024-09-19
2024-09-16,SKU-100597,North,291,2024-09-19
2024-09-16,SKU-100598,South,224,2024-09-19
2024-09-16,SKU-100599,West,262,2024-09-19
2024-09-16,SKU-100600,East,222,2024-09-20
2024-09-16,SKU-100601,North,190,2024-09-20
2024-09-16,SKU-100602,South,182,2024-09-20
2024-09-16,SKU-100603,West,152,2024-09-20
2024-09-16,SKU-100604,East,234,2024-09-20
2024-09-16,SKU-100605,North,203,2024-09-20
2024-09-16,SKU-100606,South,235,2024-09-20
2024-09-16,SKU-100607,West,236,2024-09-20
2024-09-16,SKU-100608,East,184,2024-09-20
2024-09-16,SKU-100609,North,178,2024-09-20
2024-09-16,SKU-100610,South,169,2024-09-20
2024-09-16,SKU-100611,West,182,2024-09-20
2024-09-16,SKU-100612,East,179,2024-09-20
2024-09-16,SKU-100613,North,178,2024-09-20
2024-09-16,SKU-100614,South,163,2024-09-20
2024-09-16,SKU-100615,West,183,2024-09-20
2024-09-16,SKU-100616,East,348,2024-09-20
2024-09-16,SKU-100617,North,356,2024-09-20
2024-09-16,SKU-100618,South,305,2024-09-20
2024-09-16,SKU-100619,West,297,2024-09-20
2024-09-16,SKU-100620,East,235,2024-09-20
2024-09-16,SKU-100621,North,230,2024-09-20
2024-09-16,SKU-100622,South,211,2024-09-20
2024-09-16,SKU-100623,West,249,2024-09-20
2024-09-16,SKU-100624,East,284,2024-09-21
2024-09-16,SKU-100625,North,249,2024-09-21
2024-09-16,SKU-100626,South,206,2024-09-21
2024-09-16,SKU-100627,West,198,2024-09-21
2024-09-16,SKU-100628,East,327,2024-09-21
2024-09-16,SKU-100629,North,316,2024-09-21
2024-09-16,SKU-100630,South,286,2024-09-21
2024-09-16,SKU-100631,West,307,2024-09-21
2024-09-16,SKU-100632,East,345,2024-09-21
2024-09-16,SKU-100633,North,320,2024-09-21
2024-09-16,SKU-100634,South,306,2024-09-21
2024-09-16,SKU-100635,West,300,2024-09-21
2024-09-16,SKU-100636,East,202,2024-09-21
2024-09-16,SKU-100637,North,183,2024-09-21
2024-09-16,SKU-100638,South,153,2024-09-21
2024-09-16,SKU-100639,West,160,2024-09-21
2024-09-16,SKU-100640,East,361,2024-09-21
2024-09-16,SKU-100641,North,355,2024-09-21
2024-09-16,SKU-100642,South,288,2024-09-21
2024-09-16,SKU-100643,West,295,2024-09-21
2024-09-16,SKU-100644,East,270,2024-09-21
2024-09-16,SKU-100645,North,292,2024-09-21
2024-09-16,SKU-100646,South,236,2024-09-21
2024-09-16,SKU-100647,West,249,2024-09-21
2024-09-23,SKU-100648,East,183,2024-09-29
2024-09-23,SKU-100649,North,174,2024-09-29
2024-09-23,SKU-100650,South,140,2024-09-29
2024-09-23,SKU-100651,West,171,2024-09-29
2024-09-23,SKU-100652,East,303,2024-09-29
2024-09-23,SKU-100653,North,339,2024-09-29
2024-09-23,SKU-100654,South,309,2024-09-29
2024-09-23,SKU-100655,West,302,2024-09-29
2024-09-23,SKU-100656,East,327,2024-09-29
2024-09-23,SKU-100657,North,313,2024-09-29
2024-09-23,SKU-100658,South,266,2024-09-29
2024-09-23,SKU-100659,West,306,2024-09-29
2024-09-23,SKU-100660,East,378,2024-09-29
2024-09-23,SKU-100661,North,361,2024-09-29
2024-09-23,SKU-100662,South,306,2024-09-29
2024-09-23,SKU-100663,West,316,2024-09-29
2024-09-23,SKU-100664,East,192,2024-09-29
2024-09-23,SKU-100665,North,176,2024-09-29
2024-09-23,SKU-100666,South,158,2024-09-29
2024-09-23,SKU-100667,West,169,2024-09-29
2024-09-23,SKU-100668,East,289,2024-09-29
2024-09-23,SKU-100669,North,270,2024-09-29
2024-09-23,SKU-100670,South,243,2024-09-29
2024-09-23,SKU-100671,West,262,2024-09-29
2024-09-30,SKU-100672,East,177,2024-09-30
2024-09-30,SKU-100673,North,164,2024-09-30
2024-09-30,SKU-100674,South,140,2024-09-30
2024-09-30,SKU-100675,West,166,2024-09-30
2024-09-30,SKU-100676,East,253,2024-09-30
2024-09-30,SKU-100677,North,244,2024-09-30
2024-09-30,SKU-100678,South,218,2024-09-30
2024-09-30,SKU-100679,West,217,2024-09-30
2024-09-30,SKU-100680,East,198,2024-09-30
2024-09-30,SKU-100681,North,159,2024-09-30
2024-09-30,SKU-100682,South,162,2024-09-30
2024-09-30,SKU-100683,West,177,2024-09-30
2024-09-30,SKU-100684,East,185,2024-09-30
2024-09-30,SKU-100685,North,197,2024-09-30
2024-09-30,SKU-100686,South,178,2024-09-30
2024-09-30,SKU-100687,West,164,2024-09-30
2024-09-30,SKU-100688,East,334,2024-09-30
2024-09-30,SKU-100689,North,307,2024-09-30
2024-09-30,SKU-100690,South,314,2024-09-30
2024-09-30,SKU-100691,West,321,2024-09-30
2024-09-30,SKU-100692,East,235,2024-09-30
2024-09-30,SKU-100693,North,236,2024-09-30
2024-09-30,SKU-100694,South,199,2024-09-30
2024-09-30,SKU-100695,West,227,2024-09-30
2024-09-30,SKU-100696,East,245,2024-10-01
2024-09-30,SKU-100697,North,249,2024-10-01
2024-09-30,SKU-100698,South,194,2024-10-01
2024-09-30,SKU-100699,West,204,2024-10-01
2024-09-30,SKU-100700,East,294,2024-10-01
2024-09-30,SKU-100701,North,321,2024-10-01
2024-09-30,SKU-100702,South,255,2024-10-01
2024-09-30,SKU-100703,West,291,2024-10-01
2024-09-30,SKU-100704,East,357,2024-10-01
2024-09-30,SKU-100705,North,337,2024-10-01
2024-09-30,SKU-100706,South,264,2024-10-01
2024-09-30,SKU-100707,West,320,2024-10-01
2024-09-30,SKU-100708,East,175,2024-10-01
2024-09-30,SKU-100709,North,171,2024-10-01
2024-09-30,SKU-100710,South,157,2024-10-01
2024-09-30,SKU-100711,West,177,2024-10-01
2024-09-30,SKU-100712,East,338,2024-10-01
2024-09-30,SKU-100713,North,315,2024-10-01
2024-09-30,SKU-100714,South,284,2024-10-01
2024-09-30,SKU-100715,West,280,2024-10-01
2024-09-30,SKU-100716,East,297,2024-10-01
2024-09-30,SKU-100717,North,303,2024-10-01
2024-09-30,SKU-100718,South,228,2024-10-01
2024-09-30,SKU-100719,West,310,2024-10-01
2024-10-07,SKU-100720,East,213,2024-10-09
2024-10-07,SKU-100721,North,160,2024-10-09
2024-10-07,SKU-100722,South,167,2024-10-09
2024-10-07,SKU-100723,West,149,2024-10-09
2024-10-07,SKU-100724,East,295,2024-10-09
2024-10-07,SKU-100725,North,356,2024-10-09
2024-10-07,SKU-100726,South,236,2024-10-09
2024-10-07,SKU-100727,West,300,2024-10-09
2024-10-07,SKU-100728,East,320,2024-10-09
2024-10-07,SKU-100729,North,309,2024-10-09
2024-10-07,SKU-100730,South,256,2024-10-09
2024-10-07,SKU-100731,West,287,2024-10-09
2024-10-07,SKU-100732,East,396,2024-10-09
2024-10-07,SKU-100733,North,327,2024-10-09
2024-10-07,SKU-100734,South,291,2024-10-09
2024-10-07,SKU-100735,West,359,2024-10-09
2024-10-07,SKU-100736,East,190,2024-10-09
2024-10-07,SKU-100737,North,186,2024-10-09
2024-10-07,SKU-100738,South,163,2024-10-09
2024-10-07,SKU-100739,West,165,2024-10-09
2024-10-07,SKU-100740,East,265,2024-10-09
2024-10-07,SKU-100741,North,301,2024-10-09
2024-10-07,SKU-100742,South,255,2024-10-09
2024-10-07,SKU-100743,West,294,2024-10-09
2024-10-07,SKU-100744,East,197,2024-10-10
2024-10-07,SKU-100745,North,191,2024-10-10
2024-10-07,SKU-100746,South,157,2024-10-10
2024-10-07,SKU-100747,West,147,2024-10-10
2024-10-07,SKU-100748,East,218,2024-10-10
2024-10-07,SKU-100749,North,252,2024-10-10
2024-10-07,SKU-100750,South,191,2024-10-10
2024-10-07,SKU-100751,West,230,2024-10-10
2024-10-07,SKU-100752,East,191,2024-10-10
2024-10-07,SKU-100753,North,193,2024-10-10
2024-10-07,SKU-100754,South,145,2024-10-10
2024-10-07,SKU-100755,West,164,2024-10-10
2024-10-07,SKU-100756,East,165,2024-10-10
2024-10-07,SKU-100757,North,190,2024-10-10
2024-10-07,SKU-100758,South,152,2024-10-10
2024-10-07,SKU-100759,West,171,2024-10-10
2024-10-07,SKU-100760,East,327,2024-10-10
2024-10-07,SKU-100761,North,336,2024-10-10
2024-10-07,SKU-100762,South,312,2024-10-10
2024-10-07,SKU-100763,West,289,2024-10-10
2024-10-07,SKU-100764,East,241,2024-10-10
2024-10-07,SKU-100765,North,239,2024-10-10
2024-10-07,SKU-100766,South,202,2024-10-10
2024-10-07,SKU-100767,West,205,2024-10-10
2024-10-07,SKU-100768,East,257,2024-10-11
2024-10-07,SKU-100769,North,213,2024-10-11
2024-10-07,SKU-100770,South,231,2024-10-11
2024-10-07,SKU-100771,West,244,2024-10-11
2024-10-07,SKU-100772,East,313,2024-10-11
2024-10-07,SKU-100773,North,298,2024-10-11
2024-10-07,SKU-100774,South,267,2024-10-11
2024-10-07,SKU-100775,West,287,2024-10-11
2024-10-07,SKU-100776,East,360,2024-10-11
2024-10-07,SKU-100777,North,332,2024-10-11
2024-10-07,SKU-100778,South,308,2024-10-11
2024-10-07,SKU-100779,West,296,2024-10-11
2024-10-07,SKU-100780,East,181,2024-10-11
2024-10-07,SKU-100781,North,185,2024-10-11
2024-10-07,SKU-100782,South,154,2024-10-11
2024-10-07,SKU-100783,West,164,2024-10-11
2024-10-07,SKU-100784,East,351,2024-10-11
2024-10-07,SKU-100785,North,306,2024-10-11
2024-10-07,SKU-100786,South,276,2024-10-11
2024-10-07,SKU-100787,West,326,2024-10-11
2024-10-07,SKU-100788,East,287,2024-10-11
2024-10-07,SKU-100789,North,290,2024-10-11
2024-10-07,SKU-100790,South,246,2024-10-11
2024-10-07,SKU-100791,West,247,2024-10-11
2024-10-14,SKU-100792,East,171,2024-10-19
2024-10-14,SKU-100793,North,162,2024-10-19
2024-10-14,SKU-100794,South,140,2024-10-19
2024-10-14,SKU-100795,West,155,2024-10-19
2024-10-14,SKU-100796,East,316,2024-10-19
2024-10-14,SKU-100797,North,323,2024-10-19
2024-10-14,SKU-100798,South,273,2024-10-19
2024-10-14,SKU-100799,West,294,2024-10-19
2024-10-14,SKU-100800,East,316,2024-10-19
2024-10-14,SKU-100801,North,298,2024-10-19
2024-10-14,SKU-100802,South,280,2024-10-19
2024-10-14,SKU-100803,West,295,2024-10-19
2024-10-14,SKU-100804,East,403,2024-10-19
2024-10-14,SKU-100805,North,352,2024-10-19
2024-10-14,SKU-100806,South,314,2024-10-19
2024-10-14,SKU-100807,West,339,2024-10-19
2024-10-14,SKU-100808,East,179,2024-10-19
2024-10-14,SKU-100809,North,184,2024-10-19
2024-10-14,SKU-100810,South,145,2024-10-19
2024-10-14,SKU-100811,West,195,2024-10-19
2024-10-14,SKU-100812,East,301,2024-10-19
2024-10-14,SKU-100813,North,265,2024-10-19
2024-10-14,SKU-100814,South,228,2024-10-19
2024-10-14,SKU-100815,West,256,2024-10-19
2024-10-14,SKU-100816,East,186,2024-10-20
2024-10-14,SKU-100817,North,202,2024-10-20
2024-10-14,SKU-100818,South,154,2024-10-20
2024-10-14,SKU-100819,West,175,2024-10-20
2024-10-14,SKU-100820,East,252,2024-10-20
2024-10-14,SKU-100821,North,255,2024-10-20
2024-10-14,SKU-100822,South,194,2024-10-20
2024-10-14,SKU-100823,West,239,2024-10-20
2024-10-14,SKU-100824,East,198,2024-10-20
2024-10-14,SKU-100825,North,184,2024-10-20
2024-10-14,SKU-100826,South,148,2024-10-20
2024-10-14,SKU-100827,West,170,2024-10-20
2024-10-14,SKU-100828,East,184,2024-10-20
2024-10-14,SKU-100829,North,173,2024-10-20
2024-10-14,SKU-100830,South,160,2024-10-20
2024-10-14,SKU-100831,West,169,2024-10-20
2024-10-14,SKU-100832,East,343,2024-10-20
2024-10-14,SKU-100833,North,340,2024-10-20
2024-10-14,SKU-100834,South,288,2024-10-20
2024-10-14,SKU-100835,West,310,2024-10-20
2024-10-14,SKU-100836,East,253,2024-10-20
2024-10-14,SKU-100837,North,255,2024-10-20
2024-10-14,SKU-100838,South,221,2024-10-20
2024-10-14,SKU-100839,West,218,2024-10-20
2024-10-21,SKU-100840,East,246,2024-10-21
2024-10-21,SKU-100841,North,240,2024-10-21
2024-10-21,SKU-100842,South,215,2024-10-21
2024-10-21,SKU-100843,West,245,2024-10-21
2024-10-21,SKU-100844,East,351,2024-10-21
2024-10-21,SKU-100845,North,306,2024-10-21
2024-10-21,SKU-100846,South,282,2024-10-21
2024-10-21,SKU-100847,West,283,2024-10-21
2024-10-21,SKU-100848,East,340,2024-10-21
2024-10-21,SKU-100849,North,335,2024-10-21
2024-10-21,SKU-100850,South,306,2024-10-21
2024-10-21,SKU-100851,West,325,2024-10-21
2024-10-21,SKU-100852,East,183,2024-10-21
2024-10-21,SKU-100853,North,169,2024-10-21
2024-10-21,SKU-100854,South,139,2024-10-21
2024-10-21,SKU-100855,West,167,2024-10-21
2024-10-21,SKU-100856,East,373,2024-10-21
2024-10-21,SKU-100857,North,358,2024-10-21
2024-10-21,SKU-100858,South,291,2024-10-21
2024-10-21,SKU-100859,West,301,2024-10-21
2024-10-21,SKU-100860,East,287,2024-10-21
2024-10-21,SKU-100861,North,297,2024-10-21
2024-10-21,SKU-100862,South,235,2024-10-21
2024-10-21,SKU-100863,West,241,2024-10-21
2024-10-28,SKU-100864,East,187,2024-10-29
2024-10-28,SKU-100865,North,177,2024-10-29
2024-10-28,SKU-100866,South,151,2024-10-29
2024-10-28,SKU-100867,West,178,2024-10-29
2024-10-28,SKU-100868,East,310,2024-10-29
2024-10-28,SKU-100869,North,300,2024-10-29
2024-10-28,SKU-100870,South,252,2024-10-29
2024-10-28,SKU-100871,West,317,2024-10-29
2024-10-28,SKU-100872,East,298,2024-10-29
2024-10-28,SKU-100873,North,333,2024-10-29
2024-10-28,SKU-100874,South,283,2024-10-29
2024-10-28,SKU-100875,West,286,2024-10-29
2024-10-28,SKU-100876,East,417,2024-10-29
2024-10-28,SKU-100877,North,358,2024-10-29
2024-10-28,SKU-100878,South,299,2024-10-29
2024-10-28,SKU-100879,West,365,2024-10-29
2024-10-28,SKU-100880,East,181,2024-10-29
2024-10-28,SKU-100881,North,188,2024-10-29
2024-10-28,SKU-100882,South,147,2024-10-29
2024-10-28,SKU-100883,West,171,2024-10-29
2024-10-28,SKU-100884,East,277,2024-10-29
2024-10-28,SKU-100885,North,268,2024-10-29
2024-10-28,SKU-100886,South,255,2024-10-29
2024-10-28,SKU-100887,West,243,2024-10-29
2024-10-28,SKU-100888,East,175,2024-10-30
2024-10-28,SKU-100889,North,170,2024-10-30
2024-10-28,SKU-100890,South,161,2024-10-30
2024-10-28,SKU-100891,West,163,2024-10-30
2024-10-28,SKU-100892,East,248,2024-10-30
2024-10-28,SKU-100893,North,219,2024-10-30
2024-10-28,SKU-100894,South,217,2024-10-30
2024-10-28,SKU-100895,West,224,2024-10-30
2024-10-28,SKU-100896,East,188,2024-10-30
2024-10-28,SKU-100897,North,187,2024-10-30
2024-10-28,SKU-100898,South,179,2024-10-30
2024-10-28,SKU-100899,West,188,2024-10-30
2024-10-28,SKU-100900,East,165,2024-10-30
2024-10-28,SKU-100901,North,185,2024-10-30
2024-10-28,SKU-100902,South,169,2024-10-30
2024-10-28,SKU-100903,West,176,2024-10-30
2024-10-28,SKU-100904,East,336,2024-10-30
2024-10-28,SKU-100905,North,325,2024-10-30
2024-10-28,SKU-100906,South,292,2024-10-30
2024-10-28,SKU-100907,West,287,2024-10-30
2024-10-28,SKU-100908,East,258,2024-10-30
2024-10-28,SKU-100909,North,249,2024-10-30
2024-10-28,SKU-100910,South,214,2024-10-30
2024-10-28,SKU-100911,West,207,2024-10-30
2024-10-28,SKU-100912,East,243,2024-10-31
2024-10-28,SKU-100913,North,261,2024-10-31
2024-10-28,SKU-100914,South,192,2024-10-31
2024-10-28,SKU-100915,West,223,2024-10-31
2024-10-28,SKU-100916,East,349,2024-10-31
2024-10-28,SKU-100917,North,301,2024-10-31
2024-10-28,SKU-100918,South,277,2024-10-31
2024-10-28,SKU-100919,West,312,2024-10-31
2024-10-28,SKU-100920,East,321,2024-10-31
2024-10-28,SKU-100921,North,326,2024-10-31
2024-10-28,SKU-100922,South,273,2024-10-31
2024-10-28,SKU-100923,West,308,2024-10-31
2024-10-28,SKU-100924,East,173,2024-10-31
2024-10-28,SKU-100925,North,189,2024-10-31
2024-10-28,SKU-100926,South,150,2024-10-31
2024-10-28,SKU-100927,West,178,2024-10-31
2024-10-28,SKU-100928,East,371,2024-10-31
2024-10-28,SKU-100929,North,324,2024-10-31
2024-10-28,SKU-100930,South,271,2024-10-31
2024-10-28,SKU-100931,West,307,2024-10-31
2024-10-28,SKU-100932,East,285,2024-10-31
2024-10-28,SKU-100933,North,272,2024-10-31
2024-10-28,SKU-100934,South,245,2024-10-31
2024-10-28,SKU-100935,West,271,2024-10-31
2024-11-04,SKU-100936,East,199,2024-11-08
2024-11-04,SKU-100937,North,164,2024-11-08
2024-11-04,SKU-100938,South,157,2024-11-08
2024-11-04,SKU-100939,West,185,2024-11-08
2024-11-04,SKU-100940,East,325,2024-11-08
2024-11-04,SKU-100941,North,315,2024-11-08
2024-11-04,SKU-100942,South,288,2024-11-08
2024-11-04,SKU-100943,West,266,2024-11-08
2024-11-04,SKU-100944,East,317,2024-11-08
2024-11-04,SKU-100945,North,299,2024-11-08
2024-11-04,SKU-100946,South,266,2024-11-08
2024-11-04,SKU-100947,West,314,2024-11-08
2024-11-04,SKU-100948,East,364,2024-11-08
2024-11-04,SKU-100949,North,364,2024-11-08
2024-11-04,SKU-100950,South,341,2024-11-08
2024-11-04,SKU-100951,West,346,2024-11-08
2024-11-04,SKU-100952,East,176,2024-11-08
2024-11-04,SKU-100953,North,195,2024-11-08
2024-11-04,SKU-100954,South,159,2024-11-08
2024-11-04,SKU-100955,West,171,2024-11-08
2024-11-04,SKU-100956,East,327,2024-11-08
2024-11-04,SKU-100957,North,280,2024-11-08
2024-11-04,SKU-100958,South,256,2024-11-08
2024-11-04,SKU-100959,West,259,2024-11-08
2024-11-04,SKU-100960,East,181,2024-11-09
2024-11-04,SKU-100961,North,195,2024-11-09
2024-11-04,SKU-100962,South,159,2024-11-09
2024-11-04,SKU-100963,West,186,2024-11-09
2024-11-04,SKU-100964,East,220,2024-11-09
2024-11-04,SKU-100965,North,255,2024-11-09
2024-11-04,SKU-100966,South,207,2024-11-09
2024-11-04,SKU-100967,West,233,2024-11-09
2024-11-04,SKU-100968,East,191,2024-11-09
2024-11-04,SKU-100969,North,195,2024-11-09
2024-11-04,SKU-100970,South,172,2024-11-09
2024-11-04,SKU-100971,West,173,2024-11-09
2024-11-04,SKU-100972,East,187,2024-11-09
2024-11-04,SKU-100973,North,199,2024-11-09
2024-11-04,SKU-100974,South,165,2024-11-09
2024-11-04,SKU-100975,West,168,2024-11-09
2024-11-04,SKU-100976,East,341,2024-11-09
2024-11-04,SKU-100977,North,334,2024-11-09
2024-11-04,SKU-100978,South,287,2024-11-09
2024-11-04,SKU-100979,West,323,2024-11-09
2024-11-04,SKU-100980,East,240,2024-11-09
2024-11-04,SKU-100981,North,256,2024-11-09
2024-11-04,SKU-100982,South,222,2024-11-09
2024-11-04,SKU-100983,West,246,2024-11-09
2024-11-04,SKU-100984,East,239,2024-11-10
2024-11-04,SKU-100985,North,243,2024-11-10
2024-11-04,SKU-100986,South,207,2024-11-10
2024-11-04,SKU-100987,West,228,2024-11-10
2024-11-04,SKU-100988,East,330,2024-11-10
2024-11-04,SKU-100989,North,325,2024-11-10
2024-11-04,SKU-100990,South,273,2024-11-10
2024-11-04,SKU-100991,West,321,2024-11-10
2024-11-04,SKU-100992,East,361,2024-11-10
2024-11-04,SKU-100993,North,336,2024-11-10
2024-11-04,SKU-100994,South,300,2024-11-10
2024-11-04,SKU-100995,West,338,2024-11-10
2024-11-04,SKU-100996,East,185,2024-11-10
2024-11-04,SKU-100997,North,191,2024-11-10
2024-11-04,SKU-100998,South,156,2024-11-10
2024-11-04,SKU-100999,West,158,2024-11-10
2024-11-04,SKU-101000,East,377,2024-11-10
2024-11-04,SKU-101001,North,354,2024-11-10
2024-11-04,SKU-101002,South,307,2024-11-10
2024-11-04,SKU-101003,West,313,2024-11-10
2024-11-04,SKU-101004,East,325,2024-11-10
2024-11-04,SKU-101005,North,273,2024-11-10
2024-11-04,SKU-101006,South,251,2024-11-10
2024-11-04,SKU-101007,West,281,2024-11-10
2024-11-18,SKU-101008,East,172,2024-11-18
2024-11-18,SKU-101009,North,176,2024-11-18
2024-11-18,SKU-101010,South,151,2024-11-18
2024-11-18,SKU-101011,West,165,2024-11-18
2024-11-18,SKU-101012,East,350,2024-11-18
2024-11-18,SKU-101013,North,310,2024-11-18
2024-11-18,SKU-101014,South,268,2024-11-18
2024-11-18,SKU-101015,West,305,2024-11-18
2024-11-18,SKU-101016,East,335,2024-11-18
2024-11-18,SKU-101017,North,360,2024-11-18
2024-11-18,SKU-101018,South,299,2024-11-18
2024-11-18,SKU-101019,West,301,2024-11-18
2024-11-18,SKU-101020,East,391,2024-11-18
2024-11-18,SKU-101021,North,352,2024-11-18
2024-11-18,SKU-101022,South,322,2024-11-18
2024-11-18,SKU-101023,West,348,2024-11-18
2024-11-18,SKU-101024,East,190,2024-11-18
2024-11-18,SKU-101025,North,187,2024-11-18
2024-11-18,SKU-101026,South,157,2024-11-18
2024-11-18,SKU-101027,West,166,2024-11-18
2024-11-18,SKU-101028,East,284,2024-11-18
2024-11-18,SKU-101029,North,274,2024-11-18
2024-11-18,SKU-101030,South,271,2024-11-18
2024-11-18,SKU-101031,West,257,2024-11-18
2024-11-18,SKU-101032,East,189,2024-11-19
2024-11-18,SKU-101033,North,176,2024-11-19
2024-11-18,SKU-101034,South,174,2024-11-19
2024-11-18,SKU-101035,West,170,2024-11-19
2024-11-18,SKU-101036,East,245,2024-11-19
2024-11-18,SKU-101037,North,224,2024-11-19
2024-11-18,SKU-101038,South,213,2024-11-19
2024-11-18,SKU-101039,West,204,2024-11-19
2024-11-18,SKU-101040,East,173,2024-11-19
2024-11-18,SKU-101041,North,183,2024-11-19
2024-11-18,SKU-101042,South,145,2024-11-19
2024-11-18,SKU-101043,West,150,2024-11-19
2024-11-18,SKU-101044,East,207,2024-11-19
2024-11-18,SKU-101045,North,178,2024-11-19
2024-11-18,SKU-101046,South,151,2024-11-19
2024-11-18,SKU-101047,West,166,2024-11-19
2024-11-18,SKU-101048,East,345,2024-11-19
2024-11-18,SKU-101049,North,302,2024-11-19
2024-11-18,SKU-101050,South,271,2024-11-19
2024-11-18,SKU-101051,West,273,2024-11-19
2024-11-18,SKU-101052,East,252,2024-11-19
2024-11-18,SKU-101053,North,217,2024-11-19
2024-11-18,SKU-101054,South,212,2024-11-19
2024-11-18,SKU-101055,West,242,2024-11-19
2024-11-18,SKU-101056,East,240,2024-11-20
2024-11-18,SKU-101057,North,229,2024-11-20
