date,sku_id,region,units_ordered,price_usd,holiday_peak_flag,prime_event_flag,weekend_flag,marketing_push_flag,weather_disruption_index,weekend_flag_raw
2024-10-07,SKU-100805,West,34,33.99,0,0,0,0,0.15,1970-02-03
2024-10-07,SKU-100976,South,23,194.38,0,0,0,0,0.55,1970-02-10
2024-10-07,SKU-101294,East,45,76.21,0,0,0,0,-1.8,1970-02-23
2024-10-07,SKU-101552,East,47,32.83,0,0,0,0,1.2,1970-03-06
2024-10-07,SKU-101730,West,33,108.3,0,1,0,0,1.25,1970-03-14
2024-10-08,SKU-100552,West,52,99.4,0,0,0,0,0.82,1970-01-24
2024-10-08,SKU-101928,South,53,199.72,0,1,0,0,0.17,1970-03-22
2024-10-08,SKU-101975,North,39,189.39,0,1,0,0,-0.92,1970-03-24
2024-10-09,SKU-100746,South,33,180.95,0,0,0,0,0.28,1970-02-01
2024-10-09,SKU-100967,North,31,32.38,0,0,0,0,-2.08,1970-02-10
2024-10-09,SKU-101462,West,36,132.31,0,0,0,1,-0.55,1970-03-02
2024-10-09,SKU-101803,North,66,33.44,0,1,0,0,2.14,1970-03-17
2024-10-09,SKU-102147,South,35,33.73,0,1,0,0,0.87,1970-03-31
2024-10-09,SKU-102152,East,72,75.96,0,1,0,0,0.87,1970-03-31
2024-10-09,SKU-102160,West,46,194.83,0,1,0,0,-2.39,1970-04-01
2024-10-09,SKU-102228,East,40,162.28,0,1,0,0,0.57,1970-04-03
2024-10-09,SKU-102295,East,34,148.66,0,1,0,0,0.31,1970-04-06
2024-10-10,SKU-100083,North,35,146.96,0,0,0,0,1.67,1970-01-04
2024-10-10,SKU-100141,East,33,148.57,0,0,0,0,-0.23,1970-01-06
2024-10-10,SKU-100332,East,23,153.74,0,0,0,0,0.54,1970-01-14
2024-10-10,SKU-100925,South,20,184.29,0,0,0,0,1.26,1970-02-08
2024-10-10,SKU-101115,North,29,107.71,0,0,0,0,0.39,1970-02-16
2024-10-10,SKU-101314,South,33,30.77,0,0,0,0,0.21,1970-02-24
2024-10-10,SKU-101388,South,19,194.31,0,0,0,0,-2.09,1970-02-27
2024-10-10,SKU-101736,East,38,126.99,0,1,0,0,-1.09,1970-03-14
2024-10-10,SKU-101764,North,50,90.44,0,1,0,0,1.24,1970-03-15
2024-10-10,SKU-101770,East,54,32.65,0,1,0,0,1.24,1970-03-15
2024-10-10,SKU-101812,West,40,129.95,0,1,0,0,1.25,1970-03-17
2024-10-10,SKU-101854,East,50,178.29,0,1,0,0,0.4,1970-03-19
2024-10-11,SKU-100303,East,44,30.79,0,0,0,0,-0.52,1970-01-13
2024-10-11,SKU-100501,East,55,183.25,0,0,0,0,1.69,1970-01-21
2024-10-11,SKU-100671,North,20,131.04,0,0,0,0,1.01,1970-01-28
2024-10-11,SKU-100810,East,24,148.24,0,0,0,0,0.28,1970-02-03
2024-10-11,SKU-101884,East,42,131.45,0,1,0,0,0.4,1970-03-20
2024-10-11,SKU-102094,South,47,95.18,0,1,0,0,0.21,1970-03-29
2024-10-11,SKU-102206,West,30,179.24,0,1,0,0,0.87,1970-04-02
2024-10-11,SKU-102278,East,47,131.46,0,1,0,0,0.57,1970-04-05
2024-10-11,SKU-102291,East,51,33.19,0,1,0,0,-0.29,1970-04-06
2024-10-12,SKU-100279,East,36,152.04,0,0,1,0,-1.79,1970-01-12
2024-10-12,SKU-100872,East,47,175.62,0,0,1,0,0.14,1970-02-06
2024-10-12,SKU-100953,West,22,87.61,0,0,1,0,0.06,1970-02-09
2024-10-12,SKU-101080,North,49,78.83,0,0,1,0,0.55,1970-02-15
2024-10-12,SKU-101325,South,30,33.13,0,0,1,0,1.28,1970-02-25
2024-10-12,SKU-101461,South,25,119.65,0,0,1,0,0.31,1970-03-02
2024-10-12,SKU-101747,West,37,180.77,0,0,1,0,-0.44,1970-03-14
2024-10-13,SKU-100099,North,45,201.16,0,0,1,0,2.2,1970-01-05
2024-10-13,SKU-100463,East,41,167.11,0,0,1,0,-0.97,1970-01-20
2024-10-13,SKU-100876,South,38,31.56,0,0,1,0,-3.5,1970-02-06
2024-10-13,SKU-100893,West,35,199.81,0,0,1,0,0.14,1970-02-07
2024-10-13,SKU-100972,East,26,129.12,0,0,1,0,0.06,1970-02-10
2024-10-13,SKU-101109,West,42,75.38,0,0,1,0,0.55,1970-02-16
2024-10-13,SKU-101301,East,64,43.92,0,0,1,0,0.42,1970-02-24
2024-10-13,SKU-101378,West,38,32.28,0,0,1,0,0.21,1970-02-27
2024-10-13,SKU-101715,North,59,74.84,0,0,1,0,0.35,1970-03-13
2024-10-13,SKU-101949,North,59,158.33,0,1,1,0,-0.09,1970-03-23
2024-10-13,SKU-102135,West,26,127.77,0,1,1,0,1.8,1970-03-30
2024-10-13,SKU-102300,South,49,30.35,0,1,1,0,0.0,1970-04-06
2024-10-14,SKU-100027,North,29,101.87,0,0,0,0,-1.08,1970-01-02
2024-10-14,SKU-100208,West,32,151.55,0,0,0,0,-1.28,1970-01-09
2024-10-14,SKU-100702,South,41,178.1,0,0,0,0,0.82,1970-01-30
2024-10-14,SKU-101166,South,33,184.55,0,0,0,0,1.31,1970-02-18
2024-10-14,SKU-101639,North,69,92.87,0,0,0,1,0.35,1970-03-10
2024-10-15,SKU-100276,West,34,197.45,0,0,0,0,0.67,1970-01-12
2024-10-15,SKU-101412,South,24,138.12,0,0,0,0,1.28,1970-02-28
2024-10-15,SKU-101505,East,30,146.77,0,0,0,0,-2.09,1970-03-04
2024-10-15,SKU-101729,South,33,123.16,0,0,0,0,1.2,1970-03-14
2024-10-15,SKU-102140,North,47,195.56,0,1,0,0,-0.92,1970-03-31
2024-10-16,SKU-100155,South,29,97.78,0,0,0,0,-0.91,1970-01-07
2024-10-16,SKU-100573,East,22,85.14,0,0,0,0,-2.01,1970-01-24
2024-10-16,SKU-100659,South,17,88.94,0,0,0,0,0.41,1970-01-28
2024-10-16,SKU-100690,North,36,160.9,0,0,0,0,-0.69,1970-01-29
2024-10-16,SKU-101093,West,42,33.35,0,0,0,0,0.51,1970-02-15
2024-10-16,SKU-101537,South,22,129.46,0,0,0,0,0.31,1970-03-06
2024-10-16,SKU-101655,West,23,120.87,0,0,0,0,-0.41,1970-03-10
2024-10-16,SKU-101982,East,43,138.43,0,1,0,0,2.14,1970-03-24
2024-10-16,SKU-101983,South,49,153.65,0,1,0,0,2.14,1970-03-24
2024-10-16,SKU-102025,East,60,93.41,0,1,0,0,-0.09,1970-03-26
2024-10-16,SKU-102442,North,42,31.06,0,1,0,0,1.54,1970-04-12
2024-10-16,SKU-102476,East,74,177.67,0,1,0,0,-0.31,1970-04-14
2024-10-16,SKU-102509,West,35,157.36,0,1,0,0,0.39,1970-04-15
2024-10-17,SKU-100187,West,32,158.78,0,0,0,0,-0.91,1970-01-08
2024-10-17,SKU-100451,South,42,98.8,0,0,0,0,-0.52,1970-01-19
2024-10-17,SKU-100687,East,35,82.87,0,0,0,0,0.41,1970-01-29
2024-10-17,SKU-100699,East,60,43.38,0,0,0,0,-0.69,1970-01-30
2024-10-17,SKU-101767,North,23,179.83,0,0,0,0,0.48,1970-03-15
2024-10-17,SKU-102029,East,34,162.31,0,1,0,0,0.4,1970-03-26
2024-10-17,SKU-102550,South,27,184.6,0,1,0,0,1.09,1970-04-17
2024-10-18,SKU-100502,North,36,32.51,0,0,0,0,0.71,1970-01-21
2024-10-18,SKU-101387,North,32,180.1,0,0,0,0,0.2,1970-02-27
2024-10-18,SKU-101834,West,25,155.57,0,0,0,0,0.35,1970-03-18
2024-10-19,SKU-100277,North,30,93.26,0,0,1,0,0.9,1970-01-12
2024-10-19,SKU-100295,South,39,180.28,0,0,1,0,1.67,1970-01-13
2024-10-19,SKU-100316,West,34,158.92,0,0,1,0,-1.28,1970-01-14
2024-10-19,SKU-101242,North,21,109.99,0,0,1,0,1.3,1970-02-21
2024-10-19,SKU-101670,North,44,32.12,0,0,1,0,-0.15,1970-03-11
2024-10-19,SKU-102174,South,32,187.1,0,1,1,0,-0.34,1970-04-01
2024-10-19,SKU-102249,West,35,124.91,0,1,1,0,-0.92,1970-04-04
2024-10-19,SKU-102342,South,33,129.43,0,1,1,0,0.79,1970-04-08
2024-10-19,SKU-102369,West,40,30.28,0,1,1,0,3.32,1970-04-09
2024-10-20,SKU-100209,East,46,185.18,0,0,1,0,-0.49,1970-01-09
2024-10-20,SKU-100259,East,29,33.46,0,0,1,0,-0.91,1970-01-11
2024-10-20,SKU-100322,South,48,44.01,0,0,1,0,1.67,1970-01-14
2024-10-20,SKU-100360,South,26,104.01,0,0,1,0,-0.23,1970-01-16
2024-10-20,SKU-100529,West,50,75.6,0,0,1,0,0.71,1970-01-23
2024-10-20,SKU-101142,West,44,156.26,0,0,1,0,0.06,1970-02-17
2024-10-20,SKU-101490,West,43,42.45,0,0,1,0,1.08,1970-03-04
2024-10-20,SKU-101750,East,56,175.15,0,0,1,0,-0.41,1970-03-14
2024-10-20,SKU-101947,West,58,77.5,0,1,1,0,-1.29,1970-03-23
2024-10-20,SKU-102166,North,52,123.89,0,1,1,0,-0.52,1970-04-01
2024-10-20,SKU-102238,East,59,197.33,0,1,1,0,-0.39,1970-04-04
2024-10-21,SKU-100733,South,33,164.95,0,0,0,0,1.69,1970-01-31
2024-10-21,SKU-101237,South,26,100.42,0,0,0,0,0.47,1970-02-21
2024-10-21,SKU-101422,West,35,190.52,0,0,0,0,0.42,1970-03-01
2024-10-21,SKU-101429,East,51,195.38,0,0,0,0,0.42,1970-03-01
2024-10-21,SKU-101817,West,29,158.36,0,0,0,1,0.35,1970-03-17
2024-10-21,SKU-102012,North,28,126.65,0,1,0,0,-1.09,1970-03-25
2024-10-21,SKU-102030,West,57,178.42,0,1,0,0,1.24,1970-03-26
2024-10-21,SKU-102237,North,42,149.6,0,1,0,0,0.17,1970-04-04
2024-10-22,SKU-100016,West,42,43.65,0,0,0,0,2.26,1970-01-01
2024-10-22,SKU-100393,South,24,190.26,0,0,0,0,-1.28,1970-01-17
2024-10-22,SKU-100503,West,41,150.74,0,0,0,0,-0.2,1970-01-21
2024-10-22,SKU-100588,West,23,126.11,0,0,0,0,0.71,1970-01-25
2024-10-22,SKU-101312,South,43,43.1,0,0,0,0,1.3,1970-02-24
2024-10-22,SKU-101367,East,46,33.08,0,0,0,0,1.31,1970-02-26
2024-10-22,SKU-101946,East,41,173.18,0,0,0,0,-0.44,1970-03-23
2024-10-22,SKU-102268,South,28,84.53,0,1,0,0,0.17,1970-04-05
2024-10-22,SKU-102422,South,55,192.51,0,1,0,0,0.79,1970-04-11
2024-10-22,SKU-102705,North,65,31.05,0,1,0,0,-1.1,1970-04-23
2024-10-23,SKU-100042,East,22,123.57,0,0,0,0,2.26,1970-01-02
2024-10-23,SKU-100306,South,21,138.52,0,0,0,0,-0.49,1970-01-13
2024-10-23,SKU-100315,North,30,157.92,0,0,0,0,-0.91,1970-01-14
2024-10-23,SKU-100855,West,56,77.28,0,0,0,0,-0.69,1970-02-05
2024-10-23,SKU-101857,East,56,97.37,0,0,0,1,0.35,1970-03-19
2024-10-23,SKU-102614,North,45,126.58,0,1,0,0,1.54,1970-04-19
2024-10-24,SKU-100373,North,42,187.37,0,0,0,0,2.2,1970-01-16
2024-10-24,SKU-100597,East,58,169.24,0,0,0,1,0.99,1970-01-25
2024-10-24,SKU-101097,South,19,134.31,0,0,0,0,-0.27,1970-02-15
2024-10-24,SKU-101288,North,34,201.05,0,0,0,0,0.51,1970-02-23
2024-10-24,SKU-102020,West,49,195.36,0,0,0,0,-0.44,1970-03-26
2024-10-24,SKU-102071,West,52,147.1,0,1,0,0,-1.09,1970-03-28
2024-10-24,SKU-102139,South,43,133.23,0,1,0,0,1.25,1970-03-31
2024-10-24,SKU-102552,West,59,164.15,0,1,0,0,0.0,1970-04-17
2024-10-25,SKU-100630,East,64,197.19,0,0,0,0,-0.52,1970-01-27
2024-10-25,SKU-100738,South,33,33.59,0,0,0,0,-1.68,1970-01-31
2024-10-25,SKU-100770,West,29,122.21,0,0,0,0,-2.01,1970-02-02
2024-10-25,SKU-100849,South,44,194.93,0,0,0,0,-0.27,1970-02-05
2024-10-25,SKU-101945,South,33,32.21,0,0,0,0,0.48,1970-03-23
2024-10-25,SKU-102171,West,33,182.63,0,1,0,0,1.25,1970-04-01
2024-10-25,SKU-102520,South,59,96.28,0,1,0,0,0.87,1970-04-16
2024-10-25,SKU-102557,East,38,123.83,0,1,0,0,-2.39,1970-04-17
2024-10-26,SKU-100052,West,49,42.88,0,0,1,0,0.14,1970-01-03
2024-10-26,SKU-100172,East,59,168.64,0,0,1,0,0.84,1970-01-08
2024-10-26,SKU-102820,East,39,151.98,0,1,1,0,-0.85,1970-04-28
2024-10-27,SKU-100018,South,45,44.52,0,0,1,0,0.12,1970-01-01
2024-10-27,SKU-100205,North,48,160.28,0,0,1,0,0.84,1970-01-09
2024-10-27,SKU-100551,North,30,123.33,0,0,1,0,-0.23,1970-01-23
2024-10-27,SKU-100891,East,30,127.3,0,0,1,0,-0.27,1970-02-07
2024-10-27,SKU-100915,East,54,95.24,0,0,1,0,0.41,1970-02-08
2024-10-27,SKU-101499,East,31,30.66,0,0,1,0,1.1,1970-03-04
2024-10-28,SKU-100361,South,52,195.04,0,0,0,0,-1.08,1970-01-16
2024-10-28,SKU-100476,West,42,176.84,0,0,0,0,2.2,1970-01-20
2024-10-28,SKU-101156,East,28,33.52,0,0,0,0,1.58,1970-02-18
2024-10-28,SKU-101607,East,58,72.64,0,0,0,0,0.42,1970-03-08
2024-10-28,SKU-102111,West,21,80.09,0,0,0,0,-0.44,1970-03-29
2024-10-29,SKU-100495,West,55,190.67,0,0,0,0,2.2,1970-01-21
2024-10-29,SKU-100816,West,49,198.28,0,0,0,0,-1.68,1970-02-04
2024-10-29,SKU-101666,North,45,94.94,0,0,0,0,-0.38,1970-03-11
2024-10-29,SKU-101865,North,40,30.87,0,0,0,0,0.31,1970-03-19
2024-10-29,SKU-102368,East,74,44.94,0,1,0,1,1.77,1970-04-09
2024-10-30,SKU-100455,East,32,151.36,0,0,0,0,-0.49,1970-01-19
2024-10-30,SKU-100572,East,55,161.31,0,0,0,0,1.67,1970-01-24
2024-10-30,SKU-100663,East,52,156.99,0,0,0,0,1.31,1970-01-28
2024-10-30,SKU-100778,East,43,33.52,0,0,0,0,0.71,1970-02-02
2024-10-30,SKU-100924,West,31,32.56,0,0,0,0,-0.75,1970-02-08
2024-10-30,SKU-101500,North,38,32.85,0,0,0,0,1.3,1970-03-04
2024-10-30,SKU-101713,South,46,163.03,0,0,0,0,0.42,1970-03-13
2024-10-30,SKU-101739,North,32,32.14,0,0,0,0,1.08,1970-03-14
2024-10-30,SKU-101918,North,57,91.57,0,0,0,0,1.51,1970-03-21
2024-10-30,SKU-102229,South,35,163.77,0,1,0,0,-1.09,1970-04-03
2024-10-30,SKU-102656,South,32,122.33,0,1,0,0,0.87,1970-04-21
2024-10-30,SKU-102730,South,27,125.69,0,1,0,0,0.57,1970-04-24
2024-10-31,SKU-100168,North,46,198.27,0,0,0,0,0.14,1970-01-08
2024-10-31,SKU-100331,North,38,169.39,0,0,0,0,0.01,1970-01-14
2024-10-31,SKU-101473,East,55,184.3,0,0,0,0,0.47,1970-03-03
2024-10-31,SKU-101485,West,36,131.98,0,0,0,0,0.47,1970-03-03
2024-10-31,SKU-101749,North,38,168.36,0,0,0,0,0.42,1970-03-14
2024-10-31,SKU-102189,South,31,185.67,0,0,0,0,-0.44,1970-04-02
2024-11-01,SKU-100087,South,16,138.23,0,0,0,0,-0.95,1970-01-04
2024-11-01,SKU-100146,South,49,189.83,0,0,0,0,-0.18,1970-01-07
2024-11-01,SKU-100255,South,36,192.31,0,0,0,0,2.26,1970-01-11
2024-11-01,SKU-100500,West,38,91.59,0,0,0,0,-0.49,1970-01-21
2024-11-01,SKU-101098,East,36,125.71,0,0,0,0,0.5,1970-02-15
2024-11-01,SKU-101111,East,62,147.92,0,0,0,0,0.36,1970-02-16
2024-11-01,SKU-101116,South,23,160.42,0,0,0,0,0.36,1970-02-16
2024-11-01,SKU-101588,East,26,156.2,0,0,0,0,1.31,1970-03-08
2024-11-01,SKU-101594,East,33,132.92,0,0,0,0,1.31,1970-03-08
2024-11-01,SKU-101604,North,26,184.59,0,0,0,0,1.31,1970-03-08
2024-11-01,SKU-101627,North,27,82.97,0,0,0,0,1.1,1970-03-09
2024-11-01,SKU-101995,West,32,101.02,0,0,0,1,-0.55,1970-03-25
2024-11-01,SKU-102014,East,87,196.54,0,0,0,1,-0.55,1970-03-25
2024-11-01,SKU-102305,North,72,175.9,0,1,0,0,0.2,1970-04-07
2024-11-01,SKU-102325,South,57,193.12,0,1,0,0,0.2,1970-04-07
2024-11-01,SKU-102496,East,60,120.25,0,1,0,0,0.17,1970-04-15
2024-11-01,SKU-102752,West,53,34.55,0,1,0,0,0.0,1970-04-25
2024-11-02,SKU-100065,North,44,154.03,0,0,1,0,-0.4,1970-01-03
2024-11-02,SKU-100182,East,49,185.43,0,0,1,0,-0.18,1970-01-08
2024-11-02,SKU-101145,South,48,156.09,0,0,1,0,0.36,1970-02-17
2024-11-02,SKU-101215,South,25,124.49,0,0,1,0,0.98,1970-02-20
2024-11-02,SKU-101733,West,27,185.0,0,0,1,0,0.2,1970-03-14
2024-11-02,SKU-102700,East,78,40.69,0,1,1,0,3.32,1970-04-23
2024-11-02,SKU-102818,East,59,79.11,0,1,1,0,-0.29,1970-04-28
2024-11-03,SKU-100444,East,29,130.0,0,0,1,0,0.22,1970-01-19
2024-11-03,SKU-100498,East,26,132.41,0,0,1,0,-0.5,1970-01-21
2024-11-03,SKU-100669,South,18,123.42,0,0,1,0,1.67,1970-01-28
2024-11-03,SKU-101138,East,28,124.35,0,0,1,0,0.5,1970-02-17
2024-11-03,SKU-101180,East,58,44.93,0,0,1,0,0.82,1970-02-19
2024-11-03,SKU-102018,East,44,44.77,0,0,1,0,-0.15,1970-03-26
2024-11-03,SKU-102096,East,61,191.77,0,0,1,0,-0.43,1970-03-29
2024-11-03,SKU-102154,East,32,161.58,0,0,1,0,-1.18,1970-03-31
2024-11-03,SKU-102583,West,62,43.49,0,1,1,0,-0.39,1970-04-18
2024-11-03,SKU-102809,East,44,84.46,0,1,1,0,0.57,1970-04-28
2024-11-04,SKU-100408,South,42,174.02,0,0,0,0,0.01,1970-01-18
2024-11-04,SKU-100560,South,41,94.71,0,0,0,0,-0.49,1970-01-24
2024-11-04,SKU-100603,East,52,74.72,0,0,0,0,-0.91,1970-01-26
2024-11-04,SKU-100668,South,38,41.96,0,0,0,0,0.9,1970-01-28
2024-11-04,SKU-102085,South,58,187.29,0,0,0,1,-0.55,1970-03-28
2024-11-04,SKU-102495,South,50,187.15,0,1,0,0,-0.09,1970-04-14
2024-11-04,SKU-102498,South,52,31.24,0,1,0,1,1.77,1970-04-15
2024-11-04,SKU-102721,North,53,190.34,0,1,0,0,0.79,1970-04-24
2024-11-04,SKU-102988,South,46,31.77,0,1,0,0,1.09,1970-05-05
2024-11-05,SKU-100817,South,32,162.99,0,0,0,0,-0.2,1970-02-04
2024-11-05,SKU-100959,West,48,159.96,0,0,0,0,0.54,1970-02-09
2024-11-05,SKU-101621,East,49,121.42,0,0,0,0,-2.08,1970-03-09
2024-11-05,SKU-102117,West,42,77.71,0,0,0,0,-0.41,1970-03-30
2024-11-05,SKU-102745,West,29,128.31,0,1,0,0,0.79,1970-04-25
2024-11-06,SKU-100002,North,48,34.64,1,0,0,0,0.88,1970-01-01
2024-11-06,SKU-100324,South,26,122.44,0,0,0,0,0.14,1970-01-14
2024-11-06,SKU-101195,North,31,33.61,0,0,0,0,-0.69,1970-02-19
2024-11-06,SKU-101203,East,27,32.57,0,0,0,0,0.5,1970-02-20
2024-11-06,SKU-101570,West,30,132.38,0,0,0,0,1.26,1970-03-07
2024-11-06,SKU-102185,West,52,173.61,0,0,0,1,0.35,1970-04-02
2024-11-06,SKU-102518,North,26,31.94,0,1,0,0,0.4,1970-04-15
2024-11-06,SKU-102684,South,55,182.07,0,1,0,0,-0.92,1970-04-22
2024-11-06,SKU-103029,West,28,149.68,0,1,0,0,1.09,1970-05-07
2024-11-07,SKU-100459,South,45,151.14,0,0,0,0,0.84,1970-01-20
2024-11-07,SKU-101492,North,24,123.42,0,0,0,0,0.14,1970-03-04
2024-11-07,SKU-102042,West,30,33.94,0,0,0,0,-2.09,1970-03-27
2024-11-07,SKU-102050,East,27,108.05,0,0,0,0,-2.09,1970-03-27
2024-11-07,SKU-102403,West,52,203.81,0,1,0,0,-1.09,1970-04-11
2024-11-08,SKU-100064,South,21,149.51,1,0,0,0,0.88,1970-01-03
2024-11-08,SKU-101709,North,38,157.01,0,0,0,0,1.3,1970-03-13
2024-11-08,SKU-101746,West,32,32.9,0,0,0,0,0.55,1970-03-14
2024-11-08,SKU-101782,North,43,152.82,0,0,0,0,1.1,1970-03-16
2024-11-08,SKU-101937,South,34,44.47,0,0,0,0,0.42,1970-03-22
2024-11-08,SKU-102198,South,16,135.33,0,0,0,0,-0.41,1970-04-02
2024-11-08,SKU-102419,East,66,187.67,0,1,0,0,-1.29,1970-04-11
2024-11-08,SKU-102466,East,70,74.27,0,1,0,0,1.24,1970-04-13
2024-11-08,SKU-102622,West,63,160.66,0,1,0,0,-0.52,1970-04-20
2024-11-08,SKU-103049,South,32,153.48,0,1,0,0,0.39,1970-05-08
2024-11-08,SKU-103072,West,33,129.21,0,1,0,0,1.09,1970-05-09
2024-11-09,SKU-100387,West,43,32.03,0,0,1,0,0.14,1970-01-17
2024-11-09,SKU-100541,South,36,186.95,0,0,1,0,0.01,1970-01-23
2024-11-09,SKU-100797,North,26,160.98,0,0,1,0,1.67,1970-02-03
2024-11-09,SKU-100961,North,57,43.33,0,0,1,1,0.99,1970-02-10
2024-11-09,SKU-101825,West,33,184.17,0,0,1,0,0.39,1970-03-18
2024-11-09,SKU-101831,West,45,162.17,0,0,1,0,0.39,1970-03-18
2024-11-09,SKU-102469,West,25,83.58,0,1,1,0,-1.09,1970-04-13
2024-11-09,SKU-102741,North,73,75.71,0,1,1,0,-0.92,1970-04-25
2024-11-10,SKU-100089,North,48,42.96,1,0,1,0,-0.47,1970-01-04
2024-11-10,SKU-100246,East,29,180.94,0,0,1,0,-0.4,1970-01-11
2024-11-10,SKU-100799,East,41,158.15,0,0,1,0,0.9,1970-02-03
2024-11-10,SKU-101011,South,44,172.39,0,0,1,0,-0.52,1970-02-12
2024-11-10,SKU-101249,North,54,45.02,0,0,1,0,0.41,1970-02-22
2024-11-10,SKU-101398,South,44,92.19,0,0,1,0,0.98,1970-02-28
2024-11-10,SKU-101551,West,32,131.39,0,0,1,0,-3.5,1970-03-06
2024-11-10,SKU-101721,East,62,147.62,0,0,1,0,0.47,1970-03-13
2024-11-10,SKU-102286,West,26,106.2,0,0,1,1,0.35,1970-04-06
2024-11-10,SKU-102303,West,42,32.5,0,0,1,1,0.35,1970-04-06
2024-11-10,SKU-102382,West,37,132.37,0,0,1,0,0.35,1970-04-10
2024-11-10,SKU-103153,West,66,41.35,0,1,1,0,-1.1,1970-05-12
2024-11-11,SKU-100183,East,33,154.93,1,0,0,0,1.48,1970-01-08
2024-11-11,SKU-100523,West,25,130.93,0,0,0,0,-1.22,1970-01-22
2024-11-11,SKU-100624,West,28,187.05,0,0,0,0,0.22,1970-01-27
2024-11-11,SKU-100724,West,32,32.91,0,0,0,0,-0.49,1970-01-31
2024-11-11,SKU-100804,South,44,200.25,0,0,0,0,2.2,1970-02-03
2024-11-11,SKU-101082,West,23,80.33,0,0,0,0,0.54,1970-02-15
2024-11-11,SKU-101265,West,38,32.32,0,0,0,0,-0.27,1970-02-22
2024-11-11,SKU-101682,East,41,188.44,0,0,0,0,1.26,1970-03-12
2024-11-11,SKU-101768,North,47,94.0,0,0,0,0,-2.08,1970-03-15
2024-11-11,SKU-102046,East,50,184.33,0,0,0,0,1.28,1970-03-27
2024-11-11,SKU-103021,West,44,165.79,0,1,0,0,0.57,1970-05-06
2024-11-12,SKU-100147,East,57,31.8,1,0,0,0,0.88,1970-01-07
2024-11-12,SKU-101235,West,29,145.69,0,0,0,0,-0.75,1970-02-21
2024-11-12,SKU-101357,West,40,32.3,0,0,0,0,0.5,1970-02-26
2024-11-12,SKU-101665,South,25,104.7,0,0,0,0,0.15,1970-03-11
2024-11-12,SKU-101856,East,53,98.42,0,0,0,0,1.31,1970-03-19
2024-11-12,SKU-101992,South,44,41.95,0,0,0,0,-0.38,1970-03-25
2024-11-12,SKU-102463,West,21,159.43,0,0,0,0,-0.44,1970-04-13
2024-11-12,SKU-102501,West,65,96.78,0,1,0,0,-1.29,1970-04-15
2024-11-12,SKU-103019,North,51,147.98,0,1,0,0,0.0,1970-05-06
2024-11-12,SKU-103055,South,38,152.94,0,1,0,0,-0.29,1970-05-08
2024-11-13,SKU-100220,South,30,179.94,1,0,0,0,1.48,1970-01-10
2024-11-13,SKU-100672,West,37,165.34,0,0,0,0,0.22,1970-01-29
2024-11-13,SKU-100717,West,33,127.65,0,0,0,0,-1.56,1970-01-30
2024-11-13,SKU-101227,South,33,32.71,0,0,0,0,-2.01,1970-02-21
2024-11-13,SKU-102106,South,41,74.12,0,0,0,0,1.28,1970-03-29
2024-11-13,SKU-102404,East,48,176.57,0,0,0,0,0.48,1970-04-11
2024-11-14,SKU-100665,West,46,77.24,0,0,0,0,0.01,1970-01-28
2024-11-14,SKU-100835,West,54,155.94,0,0,0,0,-0.49,1970-02-04
2024-11-14,SKU-101000,West,25,187.94,0,0,0,0,0.67,1970-02-11
2024-11-14,SKU-101612,West,54,200.86,0,0,0,0,0.28,1970-03-09
2024-11-14,SKU-101656,West,45,169.61,0,0,0,0,0.14,1970-03-11
2024-11-14,SKU-101955,East,25,133.65,0,0,0,0,0.39,1970-03-23
2024-11-14,SKU-102660,West,53,79.97,0,1,0,0,1.25,1970-04-21
2024-11-14,SKU-102965,East,52,30.79,0,1,0,0,0.79,1970-05-04
2024-11-14,SKU-103164,East,43,108.5,0,1,0,0,0.31,1970-05-12
2024-11-15,SKU-100362,West,35,32.34,0,0,0,0,-0.4,1970-01-16
2024-11-15,SKU-100628,South,40,42.06,0,0,0,1,0.92,1970-01-27
2024-11-15,SKU-101073,East,35,154.36,0,0,0,0,-0.2,1970-02-14
2024-11-15,SKU-101164,East,47,189.11,0,0,0,0,0.71,1970-02-18
2024-11-15,SKU-101450,East,75,76.47,0,0,0,0,0.36,1970-03-02
2024-11-15,SKU-101543,South,40,196.38,0,0,0,0,-0.94,1970-03-06
2024-11-15,SKU-101802,North,45,157.31,0,0,0,0,0.51,1970-03-17
2024-11-15,SKU-101980,West,47,195.68,0,0,0,0,0.39,1970-03-24
2024-11-15,SKU-102964,North,54,169.0,0,1,0,0,-0.84,1970-05-04
2024-11-15,SKU-103152,North,61,45.11,0,1,0,0,1.54,1970-05-12
2024-11-15,SKU-103182,North,45,84.01,0,1,0,0,0.31,1970-05-13
2024-11-16,SKU-100266,North,40,32.15,1,0,1,0,0.11,1970-01-12
2024-11-16,SKU-101305,South,38,147.2,0,0,1,0,-2.01,1970-02-24
2024-11-16,SKU-101352,West,24,84.4,0,0,1,0,1.69,1970-02-26
2024-11-16,SKU-101519,North,26,185.14,0,0,1,0,1.01,1970-03-05
2024-11-16,SKU-101596,North,30,123.67,0,0,1,0,1.38,1970-03-08
2024-11-16,SKU-101927,South,23,157.75,0,0,1,0,0.55,1970-03-22
2024-11-16,SKU-102121,East,25,124.19,0,0,1,0,0.42,1970-03-30
2024-11-16,SKU-102231,West,39,32.02,0,0,1,0,0.47,1970-04-03
2024-11-16,SKU-102236,North,42,122.27,0,0,1,0,-1.8,1970-04-04
